strategy,prior_peak,trough,recovered,completed,depth,peak_to_trough_days,trough_to_recovery_days,underwater_days,within_20d
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-03-18,2014-03-24,2014-03-31,True,-0.010539068865534462,4,5,8,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-04-03,2014-04-11,2014-04-22,True,-0.02586023573801388,6,6,11,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-04-22,2014-04-23,2014-04-24,True,-0.0007893592947485484,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-04-24,2014-04-25,2014-04-28,True,-0.0010511535512510717,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-05-01,2014-05-06,2014-05-07,True,-0.00572079193687236,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-05-07,2014-05-20,2014-05-28,True,-0.01396858600796469,9,5,13,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-06-06,2014-06-12,2014-06-18,True,-0.009802906106060827,4,4,7,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-06-20,2014-06-24,2014-07-01,True,-0.0074926340894626575,2,5,6,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-07-01,2014-07-17,2014-07-23,True,-0.012116572956897609,11,4,14,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-07-24,2014-08-07,2014-08-29,True,-0.0398530675654879,10,16,25,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-08-29,2014-09-02,2014-09-05,True,-0.001994394381370168,1,3,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-09-05,2014-09-12,2014-09-18,True,-0.01075056823449283,5,4,8,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-09-19,2014-10-01,2014-10-08,True,-0.01953059174227445,8,5,12,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-10-08,2014-10-16,2014-10-24,True,-0.04699321204242157,6,6,11,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-10-28,2014-10-29,2014-10-30,True,-0.001165298313370422,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-11-10,2014-11-14,2014-11-18,True,-0.010244929953149629,4,2,5,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-11-18,2014-11-20,2014-11-21,True,-0.0029894743180167715,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-11-28,2014-12-01,2014-12-02,True,-0.005550311496181348,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-12-03,2014-12-16,2014-12-18,True,-0.03730554456715496,9,2,10,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-12-22,2014-12-23,2014-12-24,True,-0.001117033155157543,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2014-12-29,2015-01-06,2015-01-22,True,-0.037221382244037704,5,11,15,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2015-01-22,2015-08-25,2016-06-06,True,-0.114011920495935,149,196,344,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2016-06-08,2016-06-15,2016-06-23,True,-0.015223074341273568,5,6,10,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2016-06-23,2016-06-27,2016-06-30,True,-0.034230269637936295,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2016-07-01,2016-07-05,2016-07-06,True,-0.0021921538229379145,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2016-07-06,2016-07-07,2016-07-08,True,-0.00633907168708947,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2016-07-18,2016-07-21,2016-07-22,True,-0.004686386422199318,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2016-07-22,2016-11-04,2017-02-13,True,-0.07090928326007861,74,67,140,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-02-24,2017-02-27,2017-02-28,True,-0.0005048196206877131,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-03-01,2017-03-08,2017-03-15,True,-0.010919354417364913,5,5,9,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-03-15,2017-04-13,2017-04-27,True,-0.019161155798461227,21,9,29,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-04-27,2017-05-03,2017-05-04,True,-0.003535873526248512,4,1,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-05-05,2017-05-12,2017-05-15,True,-0.0020514670047999672,5,1,5,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-05-15,2017-05-17,2017-05-22,True,-0.012780045511411653,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-06-02,2017-07-11,2017-09-11,True,-0.0285229422311849,26,43,68,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-09-11,2017-09-27,2017-10-11,True,-0.015327585421883394,12,10,21,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-10-12,2017-10-16,2017-10-17,True,-0.0011235513134849606,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-10-17,2017-10-18,2017-10-19,True,-0.0011213621086728631,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-10-20,2017-10-26,2017-11-07,True,-0.008495170875827296,4,8,11,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-11-08,2017-11-10,2017-11-13,True,-0.0030187024903673976,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-11-14,2017-11-15,2017-11-16,True,-0.007181750006554188,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-11-16,2017-11-20,2017-11-21,True,-0.00490601956233061,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-11-21,2017-11-22,2017-11-24,True,-0.0011607736303540506,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-11-28,2017-11-29,2017-11-30,True,-0.0012685241368026734,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-11-30,2017-12-07,2017-12-11,True,-0.009242503896744414,5,2,6,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-12-11,2017-12-14,2017-12-15,True,-0.006529870006340088,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-12-18,2017-12-20,2017-12-28,True,-0.004766272167785912,2,5,6,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2017-12-28,2017-12-29,2018-01-03,True,-0.003123512510120663,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2018-01-09,2018-01-10,2018-01-12,True,-0.004248404292023111,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2018-01-12,2018-01-16,2018-01-17,True,-0.0001260253590866789,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2018-01-17,2018-01-18,2018-01-19,True,-0.001580306911764695,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2018-01-23,2018-01-24,2018-01-25,True,-0.0004827441921733122,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2018-01-26,2018-05-09,2019-03-21,True,-0.10377833641019163,71,217,287,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-03-21,2019-03-22,2019-03-29,True,-0.010260940689110654,1,5,5,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-04-01,2019-04-03,2019-04-05,True,-0.0024273791312057202,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-04-05,2019-04-09,2019-04-12,True,-0.0041529228916230565,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-04-15,2019-04-17,2019-04-23,True,-0.007796692802231164,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-04-24,2019-04-25,2019-04-26,True,-0.002491962877734344,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-04-26,2019-04-29,2019-04-30,True,-0.0008731697945771888,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-04-30,2019-05-02,2019-05-03,True,-0.008013501835630099,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-05-03,2019-08-05,2019-09-12,True,-0.04577644503688838,64,27,90,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-09-12,2019-09-16,2019-09-19,True,-0.00725564059603212,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-09-19,2019-09-20,2019-09-24,True,-0.0006954759845927416,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-09-26,2019-09-27,2019-09-30,True,-0.004184505061795352,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-09-30,2019-10-02,2019-10-04,True,-0.021660107874779788,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-10-04,2019-10-08,2019-10-15,True,-0.019415525264663946,2,5,6,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-10-15,2019-10-16,2019-10-17,True,-0.0011643607489915109,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-10-17,2019-10-18,2019-10-21,True,-0.0006755306963849295,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-10-21,2019-10-22,2019-10-23,True,-0.0013924668243573413,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-10-24,2019-10-25,2019-10-28,True,-0.0006007781081641683,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-10-30,2019-10-31,2019-11-01,True,-0.00018763269759058954,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-11-01,2019-11-05,2019-11-13,True,-0.0060120526027716,2,6,7,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-11-19,2019-11-21,2019-11-25,True,-0.002742908884609929,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-11-27,2019-12-03,2019-12-06,True,-0.011500415607194281,3,3,5,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-12-06,2019-12-10,2019-12-12,True,-0.0034438669260726806,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-12-20,2019-12-23,2019-12-26,True,-0.002180261935040395,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2019-12-27,2020-01-07,2020-01-09,True,-0.0070992429819006775,6,2,7,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-01-09,2020-01-10,2020-01-13,True,-0.0011335326674215551,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-01-23,2020-01-31,2020-02-05,True,-0.01818437694432662,6,3,8,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-02-06,2020-02-07,2020-02-10,True,-0.004325433639002174,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-02-14,2020-02-18,2020-02-19,True,-1.860122665686692e-05,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-02-19,2020-03-23,2020-08-04,True,-0.2151553621284158,23,93,115,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-08-10,2020-08-11,2020-08-12,True,-0.010414650103457324,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-08-12,2020-08-14,2020-08-17,True,-0.0029072482038096092,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-08-18,2020-08-20,2020-08-24,True,-0.004958310290377632,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-09-02,2020-09-23,2020-10-09,True,-0.07347592978599204,14,12,25,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-10-12,2020-10-30,2020-11-16,True,-0.05792097763926474,14,11,24,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2020-11-16,2020-12-14,2021-01-06,True,-0.025521859164122196,19,15,33,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-01-14,2021-02-26,2021-04-09,True,-0.06888569151316082,29,29,57,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-04-16,2021-04-20,2021-04-21,True,-0.00557279518278464,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-04-21,2021-04-22,2021-04-28,True,-0.008036399146358453,1,4,4,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-04-29,2021-04-30,2021-05-03,True,-0.0049004086042866435,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-05-03,2021-05-04,2021-05-05,True,-0.00016973811638199,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-05-10,2021-06-18,2021-08-03,True,-0.04017329029933747,28,31,58,False
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-08-03,2021-08-04,2021-08-11,True,-0.006512637750600625,1,5,5,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-08-16,2021-08-18,2021-09-01,True,-0.012131775695640945,2,10,11,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-09-02,2021-12-01,2021-12-27,True,-0.057249118805977495,62,17,78,True
recovery_sector_barbell_M_cyc35_mom63_ma50_top2,2021-12-29,2021-12-30,,False,-0.0013305005090739064,1,1,2,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-01-03,2007-01-05,2007-01-12,True,-0.008416485214293834,2,5,6,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-01-17,2007-01-18,2007-01-19,True,-0.0011647040710760503,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-01-19,2007-01-22,2007-01-23,True,-0.005143829862028881,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-01-24,2007-01-29,2007-01-31,True,-0.01092591591612413,3,2,4,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-02-02,2007-02-05,2007-02-06,True,-0.00031236607719131726,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-02-07,2007-02-12,2007-02-13,True,-0.007347360689533455,3,1,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-02-15,2007-02-16,2007-02-20,True,-0.0011214381875056523,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-02-20,2007-03-05,2007-04-10,True,-0.053427391799830026,9,25,33,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-04-10,2007-04-11,2007-04-12,True,-0.004723122167745397,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-04-17,2007-04-19,2007-04-20,True,-0.002765018140810871,2,1,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-04-23,2007-04-24,2007-04-25,True,-0.0006650557204735952,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-04-25,2007-04-30,2007-05-03,True,-0.011046467704230234,3,3,5,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-05-07,2007-05-10,2007-05-16,True,-0.013124993611547286,3,4,6,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-05-21,2007-05-24,2007-05-30,True,-0.014331564562891308,3,3,5,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-06-04,2007-06-07,2007-07-09,True,-0.032703366912859355,3,21,23,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-07-09,2007-07-10,2007-07-12,True,-0.010634383970223427,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-07-13,2007-07-17,2007-07-19,True,-0.004925415180598636,2,2,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-07-19,2007-08-16,2007-09-21,True,-0.0763510598420476,20,25,44,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-09-21,2007-09-25,2007-09-26,True,-0.0037101121269622617,2,1,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-09-27,2007-09-28,2007-10-01,True,-0.003559023601100497,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-10-01,2007-10-03,2007-10-05,True,-0.00810958506690218,2,2,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-10-05,2007-10-08,2007-10-09,True,-0.00441748760121885,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-10-10,2007-10-11,2007-10-12,True,-0.0036850344923239353,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-10-12,2007-10-19,2007-10-31,True,-0.027985942901922245,5,8,12,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-10-31,2007-11-26,2007-12-06,True,-0.05482257127982171,17,8,24,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-12-10,2007-12-17,2007-12-26,True,-0.03700323712256803,5,6,10,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2007-12-26,2009-03-09,2010-01-19,True,-0.24102477114978516,301,218,518,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-01-19,2010-02-08,2010-03-11,True,-0.07979262565859868,14,22,35,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-03-11,2010-03-12,2010-03-15,True,-0.0009177836834960429,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-03-18,2010-03-19,2010-03-22,True,-0.003128789160637413,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-03-23,2010-03-25,2010-03-29,True,-0.006343914947310014,2,2,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-03-29,2010-03-31,2010-04-01,True,-0.004829362133025428,2,1,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-04-06,2010-04-07,2010-04-09,True,-0.005508581073113916,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-04-15,2010-04-16,2010-04-22,True,-0.014624276118157531,1,4,4,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2010-04-23,2010-07-02,2011-01-03,True,-0.12399064930627401,49,127,175,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-01-03,2011-01-10,2011-01-12,True,-0.005792027623861773,5,2,6,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-01-12,2011-01-13,2011-01-14,True,-0.0026767957976869816,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-01-18,2011-01-20,2011-01-26,True,-0.009857555359471637,2,4,5,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-01-26,2011-01-28,2011-02-01,True,-0.017372196795045536,2,2,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-02-01,2011-02-02,2011-02-07,True,-0.004072386479041734,1,3,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-02-08,2011-02-09,2011-02-11,True,-0.003277575500100327,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-02-14,2011-02-15,2011-02-16,True,-0.0024033924758342096,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-02-18,2011-03-16,2011-03-30,True,-0.050041230797627456,17,10,26,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-03-30,2011-03-31,2011-04-01,True,-0.0012218009972134736,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-04-04,2011-04-12,2011-04-20,True,-0.015220122730177255,6,6,11,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-04-21,2011-04-25,2011-04-26,True,-0.0016436340191332555,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-04-29,2011-06-15,2011-07-01,True,-0.04897596366172763,32,12,43,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-07-01,2011-07-05,2011-07-06,True,-0.00031858650616689577,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-07-07,2011-08-10,2011-11-07,True,-0.06811471110347367,24,62,85,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-11-08,2011-11-25,2011-12-22,True,-0.055803367610468,12,19,30,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2011-12-27,2011-12-28,2012-01-05,True,-0.006518638790626419,1,5,5,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-01-05,2012-01-06,2012-01-10,True,-0.0016191584289072525,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-01-10,2012-01-11,2012-01-12,True,-0.0006550447299659146,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-01-12,2012-01-13,2012-01-17,True,-0.002024839614757523,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-01-19,2012-01-24,2012-01-25,True,-0.002575221955248841,3,1,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-01-25,2012-01-30,2012-02-03,True,-0.00796533527918819,3,4,6,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-02-03,2012-02-06,2012-02-08,True,-0.0033137587205035457,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-02-09,2012-02-10,2012-02-16,True,-0.006667398066657726,1,4,4,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-02-17,2012-02-22,2012-02-24,True,-0.0029510029135185745,2,2,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-02-28,2012-03-06,2012-03-09,True,-0.01858839998755568,5,3,7,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-03-13,2012-03-14,2012-03-15,True,-0.0027236945518306355,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-03-19,2012-03-22,2012-03-26,True,-0.007300988458030511,3,2,4,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-03-26,2012-03-29,2012-04-02,True,-0.00617387234021094,3,2,4,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2012-04-02,2012-11-15,2013-01-02,True,-0.07470570882060223,157,31,187,False
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-02,2013-01-03,2013-01-04,True,-0.0015842763949298622,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-04,2013-01-08,2013-01-10,True,-0.006215157118120818,2,2,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-10,2013-01-11,2013-01-14,True,-0.00030299656688814736,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-15,2013-01-16,2013-01-17,True,-0.003133763888554908,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-22,2013-01-23,2013-01-24,True,-0.001618001126441837,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-25,2013-01-28,2013-01-29,True,-0.002638985662699822,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-01-29,2013-01-31,2013-02-01,True,-0.0063817563358544716,2,1,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-02-01,2013-02-04,2013-02-06,True,-0.009972226029443698,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-02-06,2013-02-07,2013-02-08,True,-0.0005019048289229833,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-02-19,2013-02-25,2013-03-04,True,-0.022190458956325543,4,5,8,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-03-11,2013-03-12,2013-03-13,True,-0.0015706408448864506,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-03-15,2013-03-21,2013-03-26,True,-0.007817583527186978,4,3,6,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-03-28,2013-04-01,2013-04-02,True,-0.0033688846879534884,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-04-02,2013-04-03,2013-04-08,True,-0.010743135662796277,1,3,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-04-11,2013-04-18,2013-04-25,True,-0.02438824179152166,5,5,9,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-04-25,2013-04-26,2013-04-29,True,-0.001559249967388987,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-04-30,2013-05-01,2013-05-03,True,-0.008930216404148705,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-05-03,2013-05-06,2013-05-07,True,-0.0014709835883637279,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-05-08,2013-05-09,2013-05-10,True,-0.0048964287612766055,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-05-15,2013-05-16,2013-05-17,True,-0.006188533264717244,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-05-17,2013-06-24,2013-07-11,True,-0.057361747915690264,25,12,36,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-07-15,2013-07-16,2013-07-18,True,-0.0049039888890197725,1,2,2,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-07-22,2013-07-24,2013-08-01,True,-0.008390894468222942,2,6,7,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-08-02,2013-08-27,2013-09-18,True,-0.05227529323926294,17,15,31,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-09-18,2013-10-09,2013-10-17,True,-0.037103779382203106,15,6,20,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-10-18,2013-10-21,2013-10-22,True,-0.0007820038944806873,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-10-22,2013-10-23,2013-10-24,True,-0.0019638427719969043,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-10-29,2013-10-31,2013-11-06,True,-0.007951048544408645,2,4,5,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-11-06,2013-11-07,2013-11-13,True,-0.011648025278680696,1,4,4,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-11-15,2013-12-13,2013-12-20,True,-0.018981841736407934,19,5,23,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-12-26,2013-12-27,2013-12-30,True,-0.00029315467293133946,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2013-12-31,2014-01-06,2014-01-15,True,-0.01474863080416644,3,7,9,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2014-01-16,2014-01-17,2014-01-21,True,-0.0037565509737678138,1,1,1,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2014-01-21,2014-02-03,2014-02-14,True,-0.04685193521022446,9,9,17,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2014-02-18,2014-02-19,2014-02-24,True,-0.0067340294612230345,1,3,3,True
recovery_sector_barbell_M_cyc50_mom63_ma200_top3,2014-02-24,2014-02-26,2014-02-27,True,-0.0025787177649151394,2,1,2,True
