name,family,active_asset,inactive_asset,start_day,length,lookback,cagr,annual_vol,sharpe,max_drawdown,annual_turnover,active_return_ann,information_ratio,tracking_error,max_5pct_recovery_days,median_5pct_recovery_days,share_5pct_recovered_within_20d,n_5pct_drawdowns,dev_cagr,dev_vol,dev_sharpe,dev_max_drawdown,val_cagr,val_vol,val_sharpe,val_max_drawdown,dev_active_return_ann,dev_information_ratio,val_active_return_ann,val_information_ratio,matched_active_return_ann,matched_information_ratio,dev_matched_active_return_ann,dev_matched_information_ratio,val_matched_active_return_ann,val_matched_information_ratio,matched_baseline,both_subperiod_cagr_positive,both_subperiod_active_positive,both_subperiod_matched_positive,robust_active_score,robust_matched_score
season_only_XLY_s1_l8,season_only,XLY,SHY,1,8,0,0.03724389131788075,0.07361825406218293,0.5335454601715363,-0.2963566731396958,15.906422423306113,-0.0789682879063837,-0.42469897401951123,0.18593943648838623,885,178.0,0.2,5,0.01813414177728645,0.07949772586402908,0.26599855333543854,-0.2963566731396958,0.056686315854988845,0.06723380433655127,0.853545262408198,-0.12730801481131182,-0.04890153031767114,-0.23301915011515115,-0.10899525710834455,-0.6876142715931421,-0.0789682879063837,-0.42469897401951123,-0.04890153031767114,-0.23301915011515115,-0.10899525710834455,-0.6876142715931421,,True,False,False,-0.6876142715931421,-0.6876142715931421
season_tilt_XLY_s1_l8,season_tilt,XLY,SPY,1,8,0,0.10407880173482953,0.19285007761789782,0.610025137927595,-0.575852988300104,15.906422423306113,-0.000603577948810627,-0.019267680258374036,0.03132592718567159,870,33.5,0.2727272727272727,22,0.04393244775129013,0.21523380751681404,0.3072214842500123,-0.575852988300104,0.1676039425206579,0.16752368890995697,1.0093746435330324,-0.3371725284698911,-0.00392336058486309,-0.10688631532313504,0.0027118115033388118,0.1092501942770516,-0.000603577948810627,-0.019267680258374036,-0.00392336058486309,-0.10688631532313504,0.0027118115033388118,0.1092501942770516,,True,False,False,-0.10688631532313504,-0.10688631532313504
season_only_XLP_s1_l8,season_only,XLP,SHY,1,8,0,0.029974641939402025,0.04657024810692737,0.6575741935955736,-0.16760602191178187,15.906422423306113,-0.08762357980255762,-0.46677661782593854,0.18772058508558917,618,466.5,0.0,2,0.01968912065898265,0.048185181073122973,0.4289661570509032,-0.16760602191178187,0.04035009493755748,0.04490143591274169,0.9033965616451104,-0.08058098986327966,-0.049377998439220666,-0.23404195320320836,-0.1258185494569885,-0.7805633924156509,-0.08762357980255762,-0.46677661782593854,-0.049377998439220666,-0.23404195320320836,-0.1258185494569885,-0.7805633924156509,,True,False,False,-0.7805633924156509,-0.7805633924156509
season_tilt_XLP_s1_l8,season_tilt,XLP,SPY,1,8,0,0.09634115756986272,0.18424352741388825,0.5915437292795563,-0.4857420268734276,15.906422423306113,-0.009258869844984544,-0.22778291587026855,0.040647779968967644,862,44.0,0.35294117647058826,17,0.045526827944980974,0.20573693230792683,0.31908700566358245,-0.4857420268734276,0.14955295079029973,0.1599214255673212,0.9521605431417438,-0.337172528469891,-0.004399828706412627,-0.1031821419624519,-0.01411148084530515,-0.36595115483539203,-0.009258869844984544,-0.22778291587026855,-0.004399828706412627,-0.1031821419624519,-0.01411148084530515,-0.36595115483539203,,True,False,False,-0.36595115483539203,-0.36595115483539203
season_only_XLE_s1_l8,season_only,XLE,SHY,1,8,0,0.025351261027696692,0.10080355327488474,0.2992867930713942,-0.3730602282875711,15.906422423306113,-0.08807780095717446,-0.45052854946586585,0.19549882257538856,2644,118.0,0.0,7,0.012222412168332308,0.1086801450433652,0.16742838735750226,-0.3730602282875711,0.03863268256184371,0.0922868981434698,0.4564717145816626,-0.23195926200701467,-0.05185166896857007,-0.23838800764874146,-0.12425599364451471,-0.727805575271246,-0.08807780095717446,-0.45052854946586585,-0.05185166896857007,-0.23838800764874146,-0.12425599364451471,-0.727805575271246,,True,False,False,-0.727805575271246,-0.727805575271246
season_tilt_XLE_s1_l8,season_tilt,XLE,SPY,1,8,0,0.0914198686621277,0.2047889848103503,0.5299791014049177,-0.5948455165601616,15.906422423306113,-0.009713090999601395,-0.14269620651591916,0.06806831966144668,1053,35.0,0.13636363636363635,22,0.037870921958287784,0.2276359615316896,0.2775234226179307,-0.5948455165601616,0.14765526608412927,0.17909273871452386,0.8589596001760225,-0.3371725284698909,-0.006873499235762024,-0.1011538821370721,-0.012548925032831363,-0.1840021383876757,-0.009713090999601395,-0.14269620651591916,-0.006873499235762024,-0.1011538821370721,-0.012548925032831363,-0.1840021383876757,,True,False,False,-0.1840021383876757,-0.1840021383876757
season_only_XLU_s1_l8,season_only,XLU,SHY,1,8,0,0.016095509447720868,0.06418497693403953,0.28092429720439765,-0.2620550894603194,15.906422423306113,-0.10021585361074065,-0.5242812344049489,0.19114903802438038,2647,413.0,0.0,3,-0.0026927990923345524,0.06153982209890813,-0.012687603592801428,-0.2620550894603194,0.035212203218384586,0.0667146632634221,0.5518747405908164,-0.09863174930459762,-0.07082860325892261,-0.3334509408343022,-0.1295642147913829,-0.7745962386349408,-0.10021585361074065,-0.5242812344049489,-0.07082860325892261,-0.3334509408343022,-0.1295642147913829,-0.7745962386349408,,False,False,False,-0.7745962386349408,-0.7745962386349408
season_tilt_XLU_s1_l8,season_tilt,XLU,SPY,1,8,0,0.08156772183425742,0.1894846538477209,0.5087263139067557,-0.4971352809058871,15.906422423306113,-0.02185114365316756,-0.4016990483061054,0.05439680214655727,1049,38.0,0.3,20,0.02257777701680186,0.20928612935857235,0.2111815866646456,-0.4971352809058871,0.14387574788009005,0.1673705229138817,0.8874036091182544,-0.33717252846989065,-0.02585043352611457,-0.5241786626198942,-0.017857146179699527,-0.302427686216406,-0.02185114365316756,-0.4016990483061054,-0.02585043352611457,-0.5241786626198942,-0.017857146179699527,-0.302427686216406,,True,False,False,-0.5241786626198942,-0.5241786626198942
season_only_XLB_s1_l8,season_only,XLB,SHY,1,8,0,0.031089534934396257,0.08356141864405886,0.40822228285681267,-0.27939341202873813,15.906422423306113,-0.08413534006938463,-0.4460087849252345,0.188640544565705,813,218.0,0.16666666666666666,6,0.025608759351432253,0.09099026245901264,0.32366012745049905,-0.27939341202873813,0.03659228828456329,0.07543486910373795,0.5139158808703942,-0.16162587358391467,-0.04059789044672176,-0.1912824070675345,-0.12761517506969727,-0.7893489489830878,-0.08413534006938463,-0.4460087849252345,-0.04059789044672176,-0.1912824070675345,-0.12761517506969727,-0.7893489489830878,,True,False,False,-0.7893489489830878,-0.7893489489830878
season_tilt_XLB_s1_l8,season_tilt,XLB,SPY,1,8,0,0.09752788880277663,0.19686856048839074,0.5713270963945373,-0.5408460851240378,15.906422423306113,-0.005770630111811559,-0.12915444292702477,0.04468007434380014,714,40.0,0.13043478260869565,23,0.051596463228231304,0.21973157689815512,0.3387227758873438,-0.5408460851240378,0.14540069690243107,0.1710284666707119,0.8798198846346905,-0.3371725284698911,0.004380279286086284,0.0903780768511149,-0.015908106458013906,-0.3923230642205719,-0.005770630111811559,-0.12915444292702477,0.004380279286086284,0.0903780768511149,-0.015908106458013906,-0.3923230642205719,,True,False,False,-0.3923230642205719,-0.3923230642205719
qqq_relative_momentum_s1_l8_lb21,qqq_relative_momentum,QQQ_if_relative_strength_positive,SPY,1,8,21,0.10277607967279345,0.1908833462211463,0.608177838198669,-0.5524460685374464,14.015449128227763,-0.002155952294111333,-0.10573232478950366,0.020390663861817974,973,36.0,0.2631578947368421,19,0.044475966786193366,0.21294796433846194,0.3106907230572155,-0.5524460685374464,0.16424667720415953,0.1659342918499102,1.0001248605731834,-0.3371725284698912,-0.0038868533770812564,-0.18440612510160018,-0.00042734177278627413,-0.021709342465818446,0.0019111508070024878,0.03246082733229069,0.012867561228543734,0.20397370925767422,-0.009030760615304254,-0.16614905299639127,qqq_relative_momentum_all_year_lb21,True,False,False,-0.18440612510160018,-0.16614905299639127
sector_momentum_s1_l8_lb21,sector_momentum,top_3_sectors,SPY,1,8,21,0.10330663534392559,0.19008402014795042,0.612449377475459,-0.5527277449849197,15.795188700066207,-0.001830133339371328,-0.057952361274312775,0.03157996152578738,962,35.0,0.3157894736842105,19,0.04944258569726645,0.21398779766867967,0.3323621340644623,-0.5527277449849197,0.15985850239505672,0.1627438682990529,0.9932927073096496,-0.337172528469891,0.0010736307059566008,0.029827740617606045,-0.004730054732676326,-0.17880972176892793,0.0885247282872264,0.5527928846803374,0.07449777759689072,0.4129195135434241,0.10253311662552371,0.7486217751460748,spy_trend_gate_all_year_lb21,True,False,True,-0.17880972176892793,0.4129195135434241
season_trend_gate_s1_l8_lb21,season_trend_gate,SPY_if_trend_positive_else_SHY,SPY,1,8,21,0.1087392266968017,0.18271727409859048,0.6564873255340151,-0.34638662898595807,12.34694327962922,0.001704601454833096,0.03364594613767647,0.050662907437882876,182,36.0,0.28,25,0.07004584061161889,0.20471938973929163,0.4328460122218635,-0.34638662898595807,0.1487777822195795,0.15773208907473016,0.9589025659283521,-0.3371725284698912,0.018564161082185705,0.3477474621361765,-0.015132647330489492,-0.31671978611990925,0.001704601454833096,0.03364594613767647,0.018564161082185705,0.3477474621361765,-0.015132647330489492,-0.31671978611990925,,True,False,False,-0.31671978611990925,-0.31671978611990925
qqq_relative_momentum_s1_l8_lb63,qqq_relative_momentum,QQQ_if_relative_strength_positive,SPY,1,8,63,0.1033894576871246,0.1914280473116133,0.6099074885747242,-0.5569995888280064,13.12557934230854,-0.0014935735684266317,-0.06577428725348591,0.02270755991122466,888,38.0,0.2631578947368421,19,0.05111804009195642,0.21310309756884477,0.3403810552521314,-0.5569995888280064,0.1581859125517,0.16699925511722016,0.9635493747134225,-0.3371725284698909,0.0024884468370211447,0.11012475062881706,-0.005470324427682814,-0.2397157052176427,-0.025088725874179246,-0.41578473217401174,-0.022769039014204916,-0.37109026565451714,-0.027405343011798075,-0.46198129801517285,qqq_relative_momentum_all_year_lb63,True,False,False,-0.2397157052176427,-0.46198129801517285
sector_momentum_s1_l8_lb63,sector_momentum,top_3_sectors,SPY,1,8,63,0.09616991962778099,0.19020502881413925,0.5780901349059183,-0.5210220404059047,15.572721253586401,-0.008291322380066309,-0.24286138535361637,0.03414014281436217,760,37.5,0.2,20,0.050021911963625376,0.21273130833984605,0.3357305705939025,-0.5210220404059047,0.14428097995787192,0.1646739551125932,0.9014170022602973,-0.33717252846989076,0.0013725931411637832,0.03398850451492865,-0.01794244930554709,-0.6778615159055401,0.051988762513058485,0.32188246904567974,0.031518242475310265,0.1675975457973711,0.07243219319919082,0.5583568318841424,spy_trend_gate_all_year_lb63,True,False,True,-0.6778615159055401,0.1675975457973711
season_trend_gate_s1_l8_lb63,season_trend_gate,SPY_if_trend_positive_else_SHY,SPY,1,8,63,0.10447721625561246,0.18286408831903644,0.6350518420367289,-0.39495629051514336,7.675126903553299,-0.0021187970176450056,-0.04213136675084364,0.05029025120820651,254,40.5,0.22727272727272727,22,0.06464306996719693,0.20476742376916426,0.408080231507389,-0.39495629051514336,0.1457460813956617,0.15800773713254482,0.9407875885917931,-0.3371725284698912,0.01351372730593202,0.25083871440184635,-0.017730634277714874,-0.3819034954616036,-0.0021187970176450056,-0.04213136675084364,0.01351372730593202,0.25083871440184635,-0.017730634277714874,-0.3819034954616036,,True,False,False,-0.3819034954616036,-0.3819034954616036
qqq_relative_momentum_s1_l8_lb126,qqq_relative_momentum,QQQ_if_relative_strength_positive,SPY,1,8,126,0.10113147664087596,0.1916691381376688,0.5986991669963154,-0.5613504320467102,12.680644449348929,-0.003494819805092151,-0.1479526061096931,0.023621211528380023,964,47.0,0.2222222222222222,18,0.047606996268886315,0.21267660309125438,0.324908919712411,-0.5613504320467102,0.15731431960859177,0.16808843756251116,0.9539226568012823,-0.337172528469891,-0.000947285032475485,-0.042167698764200824,-0.006038983336280564,-0.2442342970983265,-0.017146348976698415,-0.26319155140668454,0.016802538310031492,0.252011376751793,-0.051050310519334716,-0.8035593306764384,qqq_relative_momentum_all_year_lb126,True,False,False,-0.2442342970983265,-0.8035593306764384
sector_momentum_s1_l8_lb126,sector_momentum,top_3_sectors,SPY,1,8,126,0.09000825349777575,0.18825032928145657,0.5521438624400269,-0.5088940376493741,15.350253807106595,-0.01430570923194585,-0.4825212300075011,0.029647833799402896,988,55.0,0.29411764705882354,17,0.03674593671723492,0.20963362703118013,0.2768112907329728,-0.5088940376493741,0.14593092162074206,0.16413504987663338,0.9126193077391247,-0.33717252846989065,-0.012018855511424583,-0.3607075108809318,-0.01658953667934776,-0.6514958432580774,0.041505276647943914,0.26560036059525693,0.038477120471800554,0.20671084143100954,0.044529425559628334,0.37346415522083776,spy_trend_gate_all_year_lb126,True,False,True,-0.6514958432580774,0.20671084143100954
season_trend_gate_s1_l8_lb126,season_trend_gate,SPY_if_trend_positive_else_SHY,SPY,1,8,126,0.1055082179382758,0.18288325359249102,0.6401123915852392,-0.3626380822695279,6.117854778194658,-0.0011811363090369368,-0.02340221944028691,0.050471123563759566,209,43.5,0.2,20,0.0693760652015083,0.20360741501288684,0.4310384473026422,-0.3626380822695279,0.14281095112447328,0.15954669941677055,0.917162637792204,-0.3371725284698909,0.01771481363549927,0.30251785597879305,-0.020052080585362467,-0.4914044145093943,-0.0011811363090369368,-0.02340221944028691,0.01771481363549927,0.30251785597879305,-0.020052080585362467,-0.4914044145093943,,True,False,False,-0.4914044145093943,-0.4914044145093943
season_only_SPY_s4_l3,season_only,SPY,SHY,4,3,0,0.013709328571441803,0.04109267999485904,0.3518927213182586,-0.1926622863423425,16.017656146546017,-0.10378675815736485,-0.5461604930312232,0.1900297796739969,2683,2683.0,0.0,1,0.0007719638448291377,0.043729040342399286,0.039727585826888366,-0.1926622863423425,0.026796486344437653,0.03827200345012472,0.7098228883665242,-0.05640444462608307,-0.06831056118763001,-0.319726560280566,-0.13921600824094654,-0.8536910073541405,-0.10378675815736485,-0.5461604930312232,-0.06831056118763001,-0.319726560280566,-0.13921600824094654,-0.8536910073541405,,True,False,False,-0.8536910073541405,-0.8536910073541405
season_only_QQQ_s4_l3,season_only,QQQ,SHY,4,3,0,0.018792036557590874,0.046147983790785906,0.4265360073454227,-0.16834908848108154,16.017656146546017,-0.09856319639385305,-0.5164602173674779,0.190843734094861,2653,1546.5,0.0,2,0.008750295618675796,0.048900513577531515,0.20285658695502815,-0.16834908848108154,0.028920252002464508,0.043226650530667904,0.6809419845972978,-0.07211743173921192,-0.0601280191062741,-0.2801952257365229,-0.13694751107364078,-0.8363919869164137,-0.09856319639385305,-0.5164602173674779,-0.0601280191062741,-0.2801952257365229,-0.13694751107364078,-0.8363919869164137,,True,False,False,-0.8363919869164137,-0.8363919869164137
season_tilt_QQQ_s4_l3,season_tilt,QQQ,SPY,4,3,0,0.10216587510033937,0.19047928116215132,0.6061641252150917,-0.5433501364058517,16.017656146546017,-0.002785266309761226,-0.15723221287337688,0.017714349107356725,763,50.0,0.21052631578947367,19,0.04881650911760782,0.21250429994968342,0.33042257598233743,-0.5433501364058517,0.15815288006293615,0.16558434647350395,0.9701842231426722,-0.3371725284698909,0.0001684078057375428,0.00835283008711616,-0.005735031725504151,-0.3855257283766271,-0.002785266309761226,-0.15723221287337688,0.0001684078057375428,0.00835283008711616,-0.005735031725504151,-0.3855257283766271,,True,False,False,-0.3855257283766271,-0.3855257283766271
season_only_RSP_s4_l3,season_only,RSP,SHY,4,3,0,0.012565205492200748,0.04557403446738951,0.2967697619806197,-0.1913640308184913,16.017656146546017,-0.10472197778563243,-0.5499658890124557,0.19041540553301603,2705,2705.0,0.0,1,-0.00028651345160291,0.049053426159860435,0.01898757510718227,-0.1913640308184913,0.02556480258734184,0.04180720424614254,0.6243402314108074,-0.060190450334231094,-0.06911640477748518,-0.32274514534219484,-0.1402804326998121,-0.8589239371932215,-0.10472197778563243,-0.5499658890124557,-0.06911640477748518,-0.32274514534219484,-0.1402804326998121,-0.8589239371932215,,False,False,False,-0.8589239371932215,-0.8589239371932215
season_tilt_RSP_s4_l3,season_tilt,RSP,SPY,4,3,0,0.09542946525022122,0.19035334340497173,0.5742106941244342,-0.5559233740402332,16.017656146546017,-0.008944047701540583,-0.7179943621547284,0.012456988763392454,964,42.5,0.3,20,0.03942077006918465,0.2125496627082238,0.2880636541377942,-0.5559233740402332,0.15437598540422415,0.165229982570946,0.952093539405083,-0.33717252846989076,-0.00881997786547354,-0.5927028226084876,-0.00906795335167547,-0.9608410730280199,-0.008944047701540583,-0.7179943621547284,-0.00881997786547354,-0.5927028226084876,-0.00906795335167547,-0.9608410730280199,,True,False,False,-0.9608410730280199,-0.9608410730280199
season_only_IWM_s4_l3,season_only,IWM,SHY,4,3,0,0.006246191405539614,0.053128292686116955,0.1437645430833053,-0.23950013451909336,16.017656146546017,-0.11060900842420043,-0.5786420375724585,0.1911527356156695,3122,1749.0,0.0,2,-0.007041264586165941,0.057920870038029794,-0.09274231732105348,-0.23950013451909336,0.01969351828904764,0.047864525799001675,0.4310170976715334,-0.10964620811160808,-0.07541952609953861,-0.35116520285974995,-0.14575192328217768,-0.8874805112869536,-0.11060900842420043,-0.5786420375724585,-0.07541952609953861,-0.35116520285974995,-0.14575192328217768,-0.8874805112869536,,False,False,False,-0.8874805112869536,-0.8874805112869536
season_tilt_IWM_s4_l3,season_tilt,IWM,SPY,4,3,0,0.08859332849150792,0.19231353093434578,0.5377463265557371,-0.5729475759389289,16.017656146546017,-0.014831078340108616,-0.7062464643967332,0.020999862070498487,1021,32.0,0.38095238095238093,21,0.03239772924760542,0.2147765474469621,0.25572955639859396,-0.5729475759389289,0.14776726640340287,0.16688264738435893,0.9098783529585718,-0.3371725284698909,-0.015123099187526972,-0.6836036161180469,-0.014539443934041055,-0.7335706467110076,-0.014831078340108616,-0.7062464643967332,-0.015123099187526972,-0.6836036161180469,-0.014539443934041055,-0.7335706467110076,,True,False,False,-0.7335706467110076,-0.7335706467110076
season_only_XLK_s4_l3,season_only,XLK,SHY,4,3,0,0.012328135103037319,0.04709458787667241,0.2836585453464031,-0.19354876748290473,16.017656146546017,-0.10488819085623093,-0.5497112346943276,0.19080598000613008,2683,1567.0,0.0,2,-0.004481373643661746,0.04858429978459817,-0.06786129782794878,-0.19354876748290473,0.029398665522562428,0.04554487236883079,0.6585267559465744,-0.059454366962455096,-0.07334480402840511,-0.3420010659178111,-0.13638983522244072,-0.8324727985934681,-0.10488819085623093,-0.5497112346943276,-0.07334480402840511,-0.3420010659178111,-0.13638983522244072,-0.8324727985934681,,False,False,False,-0.8324727985934681,-0.8324727985934681
season_tilt_XLK_s4_l3,season_tilt,XLK,SPY,4,3,0,0.09517299397487089,0.190723436705002,0.5722249675255291,-0.5623549517496438,16.017656146546017,-0.00911026077213908,-0.5223389698906798,0.017441281040252013,990,39.5,0.2222222222222222,18,0.035059295636928445,0.21244664989176612,0.2682999863900223,-0.5623549517496438,0.15869138243480085,0.16620284858414547,0.9699292026127242,-0.337172528469891,-0.013048377116393475,-0.6928323537819878,-0.005177355874304079,-0.3249979659694837,-0.00911026077213908,-0.5223389698906798,-0.013048377116393475,-0.6928323537819878,-0.005177355874304079,-0.3249979659694837,,True,False,False,-0.6928323537819878,-0.6928323537819878
season_only_XLF_s4_l3,season_only,XLF,SHY,4,3,0,0.0014163449698669783,0.06058145441728869,0.054019100344873006,-0.33738642696756505,16.017656146546017,-0.11497441748181028,-0.5976704606897774,0.19237092184398272,3144,3144.0,0.0,1,-0.02227614013870216,0.07256619555463308,-0.2733483961058918,-0.33738642696756505,0.02565045486467743,0.04553979835163407,0.5786232106617705,-0.09617617052685623,-0.08988366355732559,-0.4139808439951198,-0.14003196793837552,-0.8538430014752035,-0.11497441748181028,-0.5976704606897774,-0.08988366355732559,-0.4139808439951198,-0.14003196793837552,-0.8538430014752035,,False,False,False,-0.8538430014752035,-0.8538430014752035
season_tilt_XLF_s4_l3,season_tilt,XLF,SPY,4,3,0,0.08336822686884515,0.19451300825554796,0.5092229390600285,-0.6272867220244149,16.017656146546017,-0.019196487397718464,-0.63582777975701,0.03019133169213628,1163,47.0,0.2222222222222222,18,0.01655774480026273,0.21919606669816682,0.184586221619389,-0.6272867220244149,0.15447239562793813,0.16621287311687855,0.947958246124852,-0.337172528469891,-0.029587236645313954,-0.7609769534297768,-0.008819488590238884,-0.49956655974309,-0.019196487397718464,-0.63582777975701,-0.029587236645313954,-0.7609769534297768,-0.008819488590238884,-0.49956655974309,,True,False,False,-0.7609769534297768,-0.7609769534297768
season_only_XLV_s4_l3,season_only,XLV,SHY,4,3,0,0.01894536173723882,0.03849187039784165,0.5067746822048691,-0.08781722620009436,16.017656146546017,-0.09874026775867896,-0.5159919478955256,0.19136009420571654,803,607.5,0.0,4,0.016086892790359686,0.03532420067614344,0.46950400822885696,-0.08781722620009436,0.021808073489661517,0.04142131883119371,0.5413804054680493,-0.07126182680394422,-0.0534629565860303,-0.24845546086320028,-0.14395766188963463,-0.8769573386216774,-0.09874026775867896,-0.5159919478955256,-0.0534629565860303,-0.24845546086320028,-0.14395766188963463,-0.8769573386216774,,True,False,False,-0.8769573386216774,-0.8769573386216774
season_tilt_XLV_s4_l3,season_tilt,XLV,SPY,4,3,0,0.10233174779539178,0.18877096932517806,0.6107116782021659,-0.4674224932002753,16.017656146546017,-0.0029623376745871164,-0.13100924079288565,0.02261166965519874,452,37.0,0.21739130434782608,23,0.05644450612323748,0.20978900231771253,0.36646954734314197,-0.4674224932002753,0.1501474102395035,0.16514436565988405,0.9303203843381884,-0.3371725284698909,0.006833470325981332,0.266804174842151,-0.012745182541497996,-0.6659814308215084,-0.0029623376745871164,-0.13100924079288565,0.006833470325981332,0.266804174842151,-0.012745182541497996,-0.6659814308215084,,True,False,False,-0.6659814308215084,-0.6659814308215084
season_only_XLI_s4_l3,season_only,XLI,SHY,4,3,0,0.01434698429058523,0.04509495768714463,0.3383936277480599,-0.1721587933693547,16.017656146546017,-0.10298712682211804,-0.5397485271911271,0.19080575792965507,1130,633.0,0.0,3,0.006991917356431454,0.04692778698194085,0.17207901812956303,-0.1721587933693547,0.02174593264026714,0.043192648780278765,0.5194147198599429,-0.0754835304398579,-0.06197252288411447,-0.2888579029616864,-0.14394745470727024,-0.8792936263516145,-0.10298712682211804,-0.5397485271911271,-0.06197252288411447,-0.2888579029616864,-0.14394745470727024,-0.8792936263516145,,True,False,False,-0.8792936263516145,-0.8792936263516145
season_tilt_XLI_s4_l3,season_tilt,XLI,SPY,4,3,0,0.09735705765189806,0.1902357456208086,0.5836851326055112,-0.5491317927767391,16.017656146546017,-0.007209196738026194,-0.41438452088924005,0.01739736011990932,760,36.0,0.2608695652173913,23,0.04698829042094377,0.21206111742733297,0.3224151379013942,-0.5491317927767391,0.15007746448466452,0.16559749433494955,0.9278363632940947,-0.3371725284698911,-0.0016760959721028401,-0.08532050484586444,-0.012734975359133592,-0.8597198081877993,-0.007209196738026194,-0.41438452088924005,-0.0016760959721028401,-0.08532050484586444,-0.012734975359133592,-0.8597198081877993,,True,False,False,-0.8597198081877993,-0.8597198081877993
season_only_XLY_s4_l3,season_only,XLY,SHY,4,3,0,0.018108614314263694,0.047996556043575556,0.39785394318926187,-0.20199271493847282,16.017656146546017,-0.09915135406557522,-0.5195123825066246,0.1908546502533285,2580,1478.0,0.0,2,0.00271412052759068,0.04983610321175246,0.0795746306506501,-0.20199271493847282,0.033718614453301265,0.046077570551386844,0.7423465752433178,-0.07802324558397622,-0.06608212088481727,-0.3080390198248278,-0.1321768255791332,-0.8066454127081907,-0.09915135406557522,-0.5195123825066246,-0.06608212088481727,-0.3080390198248278,-0.1321768255791332,-0.8066454127081907,,True,False,False,-0.8066454127081907,-0.8066454127081907
season_tilt_XLY_s4_l3,season_tilt,XLY,SPY,4,3,0,0.1014265243321244,0.19093673485832932,0.6016314736436984,-0.563024969493406,16.017656146546017,-0.0033734239814833945,-0.1890497888096324,0.01784410341172258,884,36.0,0.3333333333333333,21,0.042540585219541516,0.21272824214362782,0.30208549542174395,-0.563024969493406,0.16355391797739816,0.16633642040460736,0.9944785732440178,-0.337172528469891,-0.00578569397280563,-0.29675807848386315,-0.0009643462309966097,-0.0601667700402713,-0.0033734239814833945,-0.1890497888096324,-0.00578569397280563,-0.29675807848386315,-0.0009643462309966097,-0.0601667700402713,,True,False,False,-0.29675807848386315,-0.29675807848386315
season_only_XLP_s4_l3,season_only,XLP,SHY,4,3,0,0.015076334215212261,0.031081533646080715,0.49699590626593987,-0.13722637061298348,16.017656146546017,-0.10279957816444697,-0.5368385672602489,0.1914906723059853,1487,1487.0,0.0,1,0.011372300371486732,0.03315134666095857,0.35777221812394217,-0.13722637061298348,0.018789005039026696,0.02887234111974997,0.6590879682284234,-0.047086276977205244,-0.058187179562273254,-0.2708361923824603,-0.14735293962687365,-0.8935743870054653,-0.10279957816444697,-0.5368385672602489,-0.058187179562273254,-0.2708361923824603,-0.14735293962687365,-0.8935743870054653,,True,False,False,-0.8935743870054653,-0.8935743870054653
season_tilt_XLP_s4_l3,season_tilt,XLP,SPY,4,3,0,0.09814609463794155,0.18740865199278464,0.5934908761359815,-0.5124339399567751,16.017656146546017,-0.007021648080355141,-0.2955688692235818,0.02375638577499732,760,37.0,0.2857142857142857,21,0.05154265639476541,0.2094394897545848,0.34452460624904174,-0.5124339399567751,0.14674914607432155,0.1624625656394578,0.9247785260770306,-0.3371725284698909,0.002109247349738379,0.09315563643753971,-0.016140460278737025,-0.6505378846663082,-0.007021648080355141,-0.2955688692235818,0.002109247349738379,0.09315563643753971,-0.016140460278737025,-0.6505378846663082,,True,False,False,-0.6505378846663082,-0.6505378846663082
season_only_XLE_s4_l3,season_only,XLE,SHY,4,3,0,0.020114667681266685,0.056511875239167356,0.38067759071438534,-0.22738412776411898,16.017656146546017,-0.09673416863421799,-0.5000129117905133,0.1934633413521649,2454,1383.0,0.0,2,0.008583932270793238,0.05901349047603723,0.1745778338945085,-0.22738412776411898,0.03176170811797241,0.053901652429771574,0.6068149148959694,-0.09754980008687741,-0.05974536305309936,-0.27593465114492405,-0.13367402564156367,-0.7989489705779574,-0.09673416863421799,-0.5000129117905133,-0.05974536305309936,-0.27593465114492405,-0.13367402564156367,-0.7989489705779574,,True,False,False,-0.7989489705779574,-0.7989489705779574
season_tilt_XLE_s4_l3,season_tilt,XLE,SPY,4,3,0,0.1035967450301698,0.19324834167168461,0.6069430328988734,-0.5619443110660036,16.017656146546017,-0.0009562385501261737,-0.02632816648819863,0.03631998265260132,962,28.0,0.4166666666666667,24,0.048643538039899514,0.21505633245455322,0.32828084364728827,-0.5619443110660036,0.16135122374150912,0.16867605107238856,0.9718084158237306,-0.3371725284698911,0.0005510638589122738,0.01566859445292965,-0.0024615462934270316,-0.06574507320765698,-0.0009562385501261737,-0.02632816648819863,0.0005510638589122738,0.01566859445292965,-0.0024615462934270316,-0.06574507320765698,,True,False,False,-0.06574507320765698,-0.06574507320765698
season_only_XLU_s4_l3,season_only,XLU,SHY,4,3,0,0.019216171917578517,0.041313017230021364,0.48121694579030855,-0.14189138018752034,16.017656146546017,-0.0983664491742029,-0.5111514546493929,0.19244090627047916,1363,807.5,0.0,2,0.010996543514627088,0.038649133338665306,0.30246675889319025,-0.14189138018752034,0.02749161758786922,0.04381455112001897,0.6404295018725175,-0.06824126341837489,-0.05835773229598331,-0.2712049394487789,-0.13832222112492595,-0.8298891561247732,-0.0983664491742029,-0.5111514546493929,-0.05835773229598331,-0.2712049394487789,-0.13832222112492595,-0.8298891561247732,,True,False,False,-0.8298891561247732,-0.8298891561247732
