asset,start_day,length,n_quarters,earnings_mean,earnings_t,earnings_win_rate,placebo_mean,difference_mean,difference_t,difference_p,dev_difference,dev_difference_t,val_difference,val_difference_t,earnings_excess_mean,placebo_excess_mean,excess_difference_mean,excess_difference_t,excess_difference_p,dev_excess_difference,dev_excess_difference_t,val_excess_difference,val_excess_difference_t,both_subperiods_positive,both_subperiods_excess_positive,difference_q,excess_difference_q
XLE,1,8,72,0.0062488444747370074,0.8368538512755624,0.5555555555555556,0.0021880936573420093,0.004060750817394998,0.5545986792337435,0.5809120852176013,0.004421429372150145,0.4120520297074741,0.0037000722626398513,0.36571349738867204,3.168862902356203e-05,-0.0009566317507897176,0.0009883203798132798,0.1902135226128472,0.8496846199920877,0.0033977373219955037,0.5672086495945401,-0.0014210965623689443,-0.1659692698705541,True,False,0.9634272528131025,1.0
XLE,4,8,72,0.0019403963984397704,0.3100679869564193,0.5416666666666666,-0.0011103634525721812,0.0030507598510119516,0.44293121747956177,0.6591620990967665,0.0031395644553936695,0.2960790630417361,0.002961955246630234,0.3310962423151449,-0.0020987084411066264,-0.003354605620581091,0.0012558971794744643,0.26298793741972515,0.7933215416363988,0.006036511314910558,0.8160931864337493,-0.0035247169559616295,-0.5833729256906625,True,False,0.9634272528131025,1.0
XLF,10,5,72,0.0006407560201590026,0.13923801305327935,0.5277777777777778,-0.0022221262001692523,0.002862882220328255,0.5436929242737675,0.5883559814790064,0.0008152604001494426,0.09309713517078179,0.004910504040507068,0.8234041807354331,-0.0025647094577619764,-0.002634040845534139,6.933138777216279e-05,0.02200124165526892,0.9825086806902468,-0.00045624648850743014,-0.08409034801316684,0.0005949092640517557,0.1807304528413046,True,False,0.9634272528131025,1.0
XLE,4,5,72,0.0012215045590546541,0.22740373283436016,0.5277777777777778,-0.0014486255681796626,0.002670130127234317,0.46928223352994136,0.6403058556304436,0.00043079527246021106,0.04724549913852517,0.004909464982008423,0.7092309021771392,-0.0006611014643401794,-0.0019786539503731005,0.001317552486032921,0.3656135135917604,0.7157405185032594,0.0025463358102057448,0.48921879864154133,8.87691618600972e-05,0.017575222580450047,True,True,0.9634272528131025,1.0
IWM,10,5,72,0.002751738522699205,1.003174669708071,0.6111111111111112,0.0008303768551062519,0.0019213616675929535,0.4788151468929289,0.6335414703525692,0.000435181377047235,0.07748801813642864,0.0034075419581386717,0.58731880435185,-0.0004537269552217736,0.0004184622097413653,-0.0008721891649631388,-0.45704786956826826,0.649032001494867,-0.0008363255116096378,-0.2946049631550571,-0.00090805281831664,-0.3503982311516848,True,False,0.9634272528131025,1.0
XLB,4,5,72,0.0032510928996926755,0.6888453809429359,0.5833333333333334,0.001395778300204926,0.0018553145994877494,0.3523869639836073,0.7255919663214061,0.0013074834563403864,0.1733755384671636,0.0024031457426351125,0.32235752386115774,0.001368486876297842,0.0008657499180114883,0.0005027369582863536,0.20617600188813387,0.8372435071771867,0.00342302399408592,1.015997337548226,-0.0024175500775132134,-0.68976211093819,True,False,0.9634272528131025,1.0
XLK,1,3,72,0.004900683651313373,1.6957127946270105,0.6388888888888888,0.003141397365668432,0.0017592862856449416,0.5639757763168964,0.5745478135647686,0.0033594581938296117,0.7333867351730597,0.0001591143774602717,0.037144209602818924,0.0006710411182485686,0.0005214060104685355,0.00014963510778003318,0.11491747453415459,0.9088349129170994,0.00042871245972308917,0.20534532013225104,-0.00012944224416302282,-0.08161170529321743,True,False,0.9634272528131025,1.0
IWM,7,5,72,0.0021196373778762934,0.6399710054368642,0.5416666666666666,0.00040903541528577157,0.0017106019625905218,0.3796144890420328,0.7053646999749164,0.00019513764079481954,0.027950643524864777,0.0032260662843862243,0.5573013868176925,-0.0005375947413844592,-0.0008892932338187276,0.00035169849243426834,0.17762147364728004,0.8595260380193713,0.0010793494320182678,0.3940197634390598,-0.00037595244714973123,-0.12993133638755192,True,False,0.9634272528131025,1.0
XLF,4,5,72,0.0032433934185615468,0.6249755906452759,0.625,0.0016590300822633824,0.0015843633362981643,0.2846727676844822,0.7767235322785043,0.00015587850408550608,0.01706131789832055,0.0030128481685108227,0.46443939240203785,0.0013607873951667132,0.0011290017000699449,0.0002317856950967685,0.08253751839656337,0.9344515371417755,0.00227141904183104,0.4729685546268921,-0.001807847651637503,-0.6131235046283771,True,False,0.9634272528131025,1.0
XLB,4,3,72,0.0032732683916947883,0.9272755115629243,0.5555555555555556,0.0017877295543127997,0.0014855388373819886,0.37363431856615237,0.7097897663975197,0.0010667126968666358,0.19554031286569565,0.0019043649778973412,0.3248537211008498,0.002066417908721351,0.0007693887560579112,0.0012970291526634395,0.6892901107374635,0.49288731040986916,0.003651758708515313,1.435842813895566,-0.0010577004031884342,-0.38416935842502964,True,False,0.9634272528131025,1.0
SPY,1,5,72,0.004731552597771869,1.5359825454196427,0.6527777777777778,0.0033165880265991626,0.0014149645711727065,0.43025370609553043,0.6683142831338394,0.0026345584648515396,0.47757328419523404,0.000195370677493873,0.053446643144778476,0.0,0.0,0.0,,,0.0,,0.0,,True,False,0.9634272528131025,1.0
XLK,1,5,72,0.005262425858192379,1.3320920610244045,0.6666666666666666,0.004104181048306917,0.0011582448098854624,0.29287794015613583,0.770469716924839,0.002055072899826126,0.31392392668378877,0.00026141671994479865,0.05766563504473259,0.0005308732604205104,0.0007875930217077545,-0.00025671976128724405,-0.1523826819399538,0.8793173238816083,-0.0005794855650254137,-0.2061645001726465,6.604604245092565e-05,0.034767849754053476,True,False,0.9634272528131025,1.0
RSP,1,8,72,0.005116855458874513,0.9677816447173496,0.6111111111111112,0.004020324211532266,0.0010965312473422471,0.22062427489143938,0.8260181974794035,0.0006301476144826028,0.07339918124359972,0.0015629148802018915,0.3035960021209398,-0.0011003003868389329,0.0008755988034005388,-0.0019758991902394715,-1.6652067176496401,0.1002785241253183,-0.0003935444356720389,-0.22474209111543733,-0.0035582539448069045,-2.2491207688971437,True,False,0.9634272528131025,1.0
XLY,10,3,72,0.00357610521633492,1.6767627658833244,0.5833333333333334,0.0025614485647262697,0.0010146566516086501,0.3657563274427336,0.7156344071557219,0.0019737970379420607,0.4695067661550498,5.551626527523933e-05,0.015111294161803011,0.0011794552257532993,-0.0007974737601863621,0.0019769289859396613,1.525844076142147,0.13149124917775096,0.002431485306253404,1.1370262629653551,0.0015223726656259189,1.0204334576645864,True,True,0.9634272528131025,1.0
XLU,1,5,72,0.0009955409433099948,0.3662395893082111,0.5416666666666666,4.971030097144518e-05,0.0009458306423385498,0.2979591025859665,0.7666045563124975,0.0015500866192306758,0.2984486576187923,0.00034157466544642364,0.0916649863028945,-0.003736011654461874,-0.0032668777256277173,-0.0004691339288341566,-0.15977690339253445,0.8735104967982852,-0.001084471845620864,-0.3038488593224279,0.00014620398795255063,0.031018159269014006,True,False,0.9634272528131025,1.0
QQQ,10,3,72,0.00416269811608733,1.6634444182148072,0.6666666666666666,0.0035435757895954847,0.0006191223264918449,0.20909828215664397,0.8349702857713555,0.000782216812930782,0.16523004971906238,0.0004560278400529077,0.12572840211673827,0.0017660481255057092,0.00018465346468285305,0.0015813946608228561,1.2953705000319762,0.19938846052344633,0.0012399050812421251,0.6157407017962312,0.0019228842404035871,1.3647953047478514,True,True,0.9634272528131025,1.0
XLU,10,3,72,0.003611476606222084,1.8328119271310839,0.6805555555555556,0.0031285340784017856,0.00048294252782029836,0.22525850600463965,0.8224252803615044,0.00032125481957042773,0.09654831473860082,0.000644630236070169,0.23420778842954637,0.0012148266156404635,-0.00023038824651084604,0.0014452148621513098,0.7247626477450004,0.470979448171692,0.0007789430878817708,0.25207221805925606,0.0021114866364208484,0.8245383333892634,True,True,0.9634272528131025,1.0
XLV,10,3,72,0.004628321120168354,2.6390051353676416,0.6111111111111112,0.004262821449332464,0.00036549967083589056,0.17666838782314423,0.8602718584935157,0.0005827245285449182,0.20300972985595156,0.00014827481312686285,0.049090551470234445,0.002231671129586733,0.0009038991244198313,0.001327772005166902,0.7521366569753241,0.4544551786842055,0.0010404127968562614,0.38914780081068034,0.0016151312134775424,0.689257879493972,True,True,0.9807353745783002,1.0
XLV,7,5,72,0.003928818174606885,1.477623353648144,0.5555555555555556,0.003620209547608248,0.00030860862699863697,0.10080931584200732,0.9199859653825957,0.000354325490950337,0.08509530950510251,0.000262891763046937,0.057804089267676405,0.0012715860553461325,0.002321880898503749,-0.0010502948431576164,-0.5005190867709289,0.6182576331204505,0.0012385372821737853,0.34499028182806024,-0.003339126968489018,-1.544003986355007,True,False,0.9911451008265534,1.0
XLU,4,8,72,0.006507808530483772,1.7003370614323963,0.7083333333333334,0.0009527967367164875,0.005555011793767284,1.1964698058645222,0.23549341799518453,-0.003274997131895103,-0.5658812338555332,0.014385020719429669,2.044479515350262,0.0024687036909373746,-0.0012914454312924221,0.003760149122229797,1.0139126745264049,0.31406723707662165,-0.0003780502723782143,-0.07403045175149493,0.007898348516837808,1.4732397462884177,False,False,0.9599562682632208,1.0
QQQ,7,8,72,0.007062905154635991,2.0386064758373696,0.7361111111111112,0.001980696744593165,0.0050822084100428265,1.0503415512647514,0.2971231065963332,-0.0018284237658685665,-0.22545576087635796,0.011992840585954219,2.3302428296230526,0.001753883865461014,0.0017252694156159969,2.8614449845017055e-05,0.013628260028752337,0.9891647812216782,-0.0022968185132137275,-0.7083257758732581,0.0023540474129037617,0.8858066610190195,False,False,0.9599562682632208,1.0
XLU,7,8,72,0.007371818031071402,2.4072541170663913,0.6944444444444444,0.00249835556632721,0.004873462464744193,1.1376012938347373,0.2591115121971658,-0.0011722977334776687,-0.1945406002606762,0.010919222662966055,1.8184158625673144,0.002062796741896425,0.0022429282373500415,-0.00018013149545361643,-0.04632903832901216,0.9631780598692512,-0.0016406924808228297,-0.2988760938313628,0.0012804294899155968,0.2296909909191369,False,False,0.9599562682632208,1.0
XLY,1,8,72,0.008048756849456995,1.5116645805315232,0.625,0.0032896609389662687,0.004759095910490726,0.8801014743468903,0.38177364223983673,-0.0005388893601226053,-0.059770777865121354,0.010057081181104058,1.6822300612165595,0.0018316010037435493,0.0001449355308345418,0.0016866654729090075,0.7217408438432215,0.4728240868230954,-0.001562581410277247,-0.41688054783621986,0.0049359123560952615,1.801810791548065,False,False,0.9599562682632208,1.0
XLK,7,8,72,0.005951211094579663,1.7153068031757635,0.7222222222222222,0.001340705253755673,0.004610505840823989,0.9534459762439186,0.3435989897516147,-0.0008669407273221544,-0.10601958401032127,0.010087952408970135,1.9675211207896663,0.0006421898054046857,0.0010852779247785048,-0.0004430881193738191,-0.2172647927047825,0.8286251353420996,-0.0013353354746673154,-0.4612431954654327,0.0004491592359196772,0.15454133788795357,False,False,0.9599562682632208,1.0
IWM,7,8,72,0.004184107660628162,1.1668135195568388,0.5,-0.0003419983592777526,0.004526106019905915,0.8359979733106702,0.40596075587669916,-0.0011152109958167415,-0.1299253770631258,0.010167423035628571,1.5428820507910552,-0.0011249136285468155,-0.0005974256882549209,-0.0005274879402918946,-0.23024708828421542,0.8185618826072317,-0.0015836057431619028,-0.4795306555097937,0.0005286298625781135,0.16452055142896446,False,False,0.9599562682632208,1.0
XLE,10,8,72,0.00728945474323033,1.4731549464916052,0.6388888888888888,0.0027961635663574383,0.004493291176872891,0.8088260259890178,0.4213173156075134,0.01254916136893526,1.4199722021302017,-0.003562579015189477,-0.540789450167346,0.0016505211235141176,0.0020720603809303356,-0.0004215392574162181,-0.0957933857242337,0.9239545367042897,0.008136911503144436,1.237734225684783,-0.008979990017976872,-1.6086872294426096,False,False,0.9599562682632208,1.0
XLU,4,5,72,0.002344697807666727,0.5919264397582454,0.6111111111111112,-0.0020319844910226636,0.004376682298689391,1.0615427368462091,0.292040916535618,-0.0035300264811070885,-0.5743422818424669,0.01228339107848587,2.3373478350636847,0.0004620917842718937,-0.0025620128732161012,0.003024104657487995,1.0175679247604719,0.3123383345494548,-0.0014144859433615547,-0.33318550015512355,0.007462695258337545,1.8269951287919701,False,False,0.9599562682632208,1.0
XLB,7,8,72,0.0036089353716230593,0.8443851097723029,0.5694444444444444,-0.0002508286640200234,0.003859764035643082,0.7128104479243897,0.4782992501376503,-0.002413620242804945,-0.2652320252001258,0.01013314831409111,1.7404196077080165,-0.001700085917551918,-0.0005062559929971916,-0.0011938299245547264,-0.4205212520351168,0.6753747813525564,-0.002882014990150106,-0.656156111110371,0.0004943551410406533,0.13584200381584763,False,False,0.9599562682632208,1.0
XLF,1,3,72,0.005158432203508713,1.7108119161334512,0.6527777777777778,0.001726250171448015,0.003432182032060698,0.9998622292541118,0.3207727287918984,0.00858617245605587,1.5690480572686434,-0.0017218083919344747,-0.42591479417452677,0.000928789670443908,-0.0008937411837518813,0.0018225308541957893,1.0036306913355684,0.3189649444340017,0.005655426721949348,1.977656651605395,-0.002010365013557769,-0.9625908666100071,False,False,0.9599562682632208,1.0
XLU,1,8,72,0.0025413007971552995,0.5965431371170969,0.6111111111111112,-0.0008000933525380954,0.003341394149693395,0.7845120770594417,0.43534943290311584,-0.0029553843431056126,-0.4143879959406288,0.009638172642492402,2.1302898390517155,-0.0036758550485581462,-0.003944818760669822,0.0002689637121116761,0.06697872387196316,0.9467868964346676,-0.003979076393260254,-0.6738169498398011,0.004517003817483606,0.8313656712643225,False,False,0.9599562682632208,1.0
QQQ,7,3,72,0.003832998725744922,1.420162173527423,0.5833333333333334,0.0006093471534942336,0.0032236515722506884,0.8850948456953502,0.37909322027045966,-0.0003040691928985453,-0.05398472435457936,0.0067513723373999225,1.4600192622475885,0.0016707614646513148,0.0008277011212259969,0.0008430603434253179,0.6333792520157673,0.5285210483296534,0.00034503884144107235,0.16947147976381757,0.0013410818454095636,0.7705986635244794,False,True,0.9599562682632208,1.0
XLV,13,3,72,-0.00014459994195644484,-0.068646791325366,0.5,-0.003360244448589841,0.0032156445066333964,1.1773784926237028,0.2429762144233029,-2.946500570971061e-07,-6.949077055097174e-05,0.00643158366332389,1.88076162807004,-0.002828742880960152,0.0002500202455679214,-0.003078763126528073,-1.7673863250742494,0.08146050115063672,-0.005124326232868077,-1.8722967507248571,-0.00103320002018807,-0.48269657235665847,False,False,0.9599562682632208,1.0
XLV,10,8,72,0.003910127501576686,1.2601092891769639,0.5138888888888888,0.0007223675795496637,0.0031877599220270217,0.9185741431653237,0.3614284705911156,-0.0005318386956249054,-0.09703627852249361,0.006907358539678949,1.6266770334338794,-0.0017288061181395269,-1.7356058774388912e-06,-0.001727070512262088,-0.607423455680474,0.5455077908506897,-0.004944088561415729,-1.1508009600724478,0.0014899475368915535,0.40181037040582934,False,False,0.9599562682632208,1.0
XLP,7,8,72,0.005123108937083383,2.554628855137044,0.6527777777777778,0.0020463467416170825,0.0030767621954663005,1.0859160621612503,0.2811893398780679,-0.0011528727499814572,-0.2963406846153347,0.007306397140914058,1.803491048184327,-0.00018591235209159459,0.0017909194126399142,-0.0019768317647315087,-0.735276716334298,0.4645929156474333,-0.0016212674973266185,-0.386944101342567,-0.002332396032136399,-0.6800351508757864,False,False,0.9599562682632208,1.0
XLV,13,5,72,-0.0006939432019101485,-0.2591686469459465,0.4305555555555556,-0.0035279387549101804,0.002833995553000032,0.9729040618379557,0.33390399252733105,-0.0011268874705886228,-0.24852338080943118,0.006794878576588687,1.8868321711742666,-0.003968036985808703,-0.0009430888465637575,-0.0030249481392449463,-1.384390686287425,0.1705746340222018,-0.005938031161761799,-1.7295746390813682,-0.00011186511672809281,-0.04198692949164549,False,False,0.9599562682632208,1.0
XLV,13,8,72,0.0007245566414664645,0.22916738658336147,0.5138888888888888,-0.002045700919612358,0.0027702575610788227,0.7647534704556537,0.4469528007197547,-0.00018615648839246288,-0.03562285300578876,0.005726671610550109,1.1356212502190925,-0.003465976033795536,-0.0010636068662758544,-0.002402369167519682,-0.9312737617628076,0.3548678543294277,-0.00403906644797147,-0.9825608851441782,-0.0007656718870678931,-0.2427652640920924,False,False,0.9599562682632208,1.0
XLE,7,3,72,0.0008076739463446256,0.2543328935904399,0.5555555555555556,-0.0019556678624130155,0.0027633418087576415,0.7001371071826022,0.4861295666216865,-0.003430423122410551,-0.6984794110114388,0.008957106739925834,1.4747700578803251,-0.0013545633147489815,-0.0017373138946812524,0.0003827505799322708,0.117318615546159,0.9069388199455617,-0.0027813150880709337,-0.5764247745790295,0.003546816247935475,0.8067254316209361,False,False,0.9599562682632208,1.0
QQQ,7,5,72,0.0050350923672005015,1.641918931276217,0.6666666666666666,0.0022965322167769336,0.0027385601504235683,0.7054345418064141,0.4828479223800871,-0.0005320466145944716,-0.08826189316985862,0.006009166915441608,1.2216608267812958,0.0023778602479397493,0.0009982035676724345,0.0013796566802673146,0.8305304851449717,0.4090230446132717,0.00035216517662897684,0.13833195813512855,0.0024071481839056524,1.1157742702854039,False,True,0.9599562682632208,1.0
IWM,7,3,72,0.0014795404878280216,0.5742984872160473,0.5833333333333334,-0.0011625481543644071,0.002642088642192429,0.6426371758457468,0.5225294336297085,-0.0015842435859459807,-0.2649945378371222,0.006868420870330839,1.217686140490803,-0.0006826967732655855,-0.0009441941866326438,0.0002614974133670584,0.1601546899430007,0.873213997577376,-0.0009351355516063629,-0.4502029931472669,0.0014581303783404798,0.5754834031043008,False,False,0.9599562682632208,1.0
XLV,7,8,72,0.005726694351564223,1.9580738260727497,0.6111111111111112,0.0032070898857264694,0.002519604465837754,0.7038703636991519,0.48381561585899535,-0.0018971176529165024,-0.4252573435760682,0.006936326584592011,1.2463756796014047,0.00041767306238924614,0.002951662556749301,-0.002533989494360055,-0.8134229010122063,0.41869513694139837,-0.0023655124002616634,-0.4471855132300169,-0.002702466588458446,-0.8007705789443826,False,False,0.9599562682632208,1.0
XLP,13,5,72,-3.714833702022111e-05,-0.019771986647002696,0.5,-0.0024751805092691334,0.0024380321722489123,0.9663723530652687,0.33713813803918763,-0.00100233250225835,-0.34489719657332546,0.005878396846756175,1.4384269165884793,-0.003311242120918776,0.00010966939907728947,-0.0034209115199960657,-1.6603621341716728,0.10125213970513183,-0.005813476193431527,-2.224218116526372,-0.001028346846560605,-0.32415677250645697,False,False,0.9599562682632208,1.0
SPY,7,3,72,0.0021622372610936073,1.0300083651221021,0.5972222222222222,-0.0002183539677317634,0.0023805912288253706,0.7988005576345621,0.42707012648166875,-0.0006491080343396176,-0.1472969621543284,0.005410290491990359,1.3487982504161533,0.0,0.0,0.0,,,0.0,,0.0,,False,False,0.9599562682632208,1.0
XLV,10,5,72,0.004030098350633663,1.684002146135709,0.6666666666666666,0.0018420559224207986,0.0021880424282128643,0.7489693925674654,0.45634986038544423,-0.0011205997928253409,-0.27896323297609754,0.0054966846492510695,1.3004983311199967,0.0008246328727126841,0.0014301412770559119,-0.0006055084043432279,-0.26957382393389073,0.7882700642835461,-0.0023921066814822137,-0.7594390862704004,0.001181089872795758,0.36684838857101854,False,False,0.9599562682632208,1.0
XLP,4,8,72,0.00614865793340589,2.207168324740566,0.6805555555555556,0.004090029447460708,0.002058628485945182,0.6512687338283054,0.5169754670041002,-0.001372369123575998,-0.32786562599720676,0.005489626095466362,1.1613458641090852,0.002109553093859493,0.001845787279451798,0.0002637658144076947,0.1099625004041092,0.9127493389912249,0.0015245777359408907,0.486364838228482,-0.0009970461071255013,-0.27210005578450014,False,False,0.9599562682632208,1.0
XLP,7,3,72,0.0020351620717319933,1.3431898305928964,0.5694444444444444,0.0005286965039872568,0.0015064655677447362,0.6978753216431611,0.48753443682628417,-0.0014195240275028942,-0.5745914179953675,0.004432455162992367,1.2631862506939824,-0.000127075189361614,0.0007470504717190202,-0.0008741256610806341,-0.4762717743161311,0.6353431761266417,-0.0007704159931632765,-0.2605319305455327,-0.0009778353289979919,-0.44077298902125017,False,False,0.9599562682632208,1.0
XLF,10,3,72,-0.0008615413025646843,-0.18832029967908803,0.5277777777777778,0.002220809728716774,-0.0030823510312814584,-0.6355619324481574,0.5271052319588391,-0.0020964852281425694,-0.23564279247515135,-0.004068216834420347,-1.0102434147058774,-0.0032581912931463047,-0.0011381125961958578,-0.002120078696950447,-0.6157985997881832,0.5399965835955052,-0.0016387969598312263,-0.2514795632865621,-0.002601360434069668,-1.0983401356810008,False,False,0.9599562682632208,1.0
XLE,10,3,72,-0.00014202896307824144,-0.03621519147558527,0.5416666666666666,0.0036640889477974406,-0.003806117910875682,-0.9119981108740193,0.36485597166227873,0.0036707155463833662,0.5754868391788791,-0.01128295136813473,-2.1801158952837096,-0.002538678953659862,0.0003051666228848088,-0.0028438455765446707,-0.9503731848659291,0.34514663408168167,0.004128403814694709,0.881577793331042,-0.009816094967784052,-2.8796059202202486,False,False,0.9599562682632208,1.0
XLF,4,3,72,-0.0015189820648081748,-0.3755715805307209,0.5138888888888888,0.003574385486100872,-0.005093367550909046,-1.0199394725725135,0.31122004403336295,-0.010084847917516916,-1.1485861038024987,-0.00010188718430117729,-0.0214033465105993,-0.0027258325477816123,0.0025560446878459837,-0.0052818772356275955,-2.1705848020465774,0.033308212022009245,-0.0074998019058682384,-1.7288195845050267,-0.0030639525653869525,-1.3808262726387643,False,False,0.9599562682632208,1.0
XLY,4,8,72,0.004476588319007764,0.8352670498463364,0.6527777777777778,0.0012618246346940089,0.003214763684313755,0.5871491657604598,0.5589660833725602,-0.004375119136966556,-0.5704877913434633,0.010804646505594066,1.4005108796981807,0.0004374834794613665,-0.0009824175333149009,0.0014199010127762673,0.6991221182563659,0.4867597332986339,-0.001478172277449668,-0.5001929141835036,0.004317974303002203,1.5743925225236752,False,False,0.9634272528131025,1.0
XLB,13,8,72,0.0011912880047457888,0.2752771863713087,0.5416666666666666,-0.0016575242019378242,0.002848812206683613,0.5877564303095509,0.5585605937215272,-0.002845539929034416,-0.3568767738112418,0.008543164342401642,1.562775399664646,-0.002999244670516212,-0.0006754301486013204,-0.0023238145219148915,-0.7308690711126554,0.46726423229311276,-0.006698449888613424,-1.2957544615743986,0.0020508208447836407,0.5645243491204398,False,False,0.9634272528131025,1.0
XLB,4,8,72,0.00465924445037205,0.9037920273086023,0.625,0.002356043043116668,0.002303201407255382,0.39406156996936526,0.6947166499726676,-0.0004309584410795909,-0.05478668130857751,0.005037361255590355,0.5767078857945258,0.0006201396108256534,0.0001118008751077585,0.0005083387357178949,0.19180422361287527,0.8484430608554485,0.002465988418437298,0.6109263108979397,-0.0014493109470015081,-0.4186309783682575,False,False,0.9634272528131025,1.0
XLY,4,5,72,0.002505105149886575,0.5774285695218129,0.5694444444444444,0.00022915834592779504,0.0022759468039587802,0.5123914202069821,0.6099674369452953,-0.004066278922250128,-0.5902469358947127,0.008618172530167688,1.5659621005550115,0.0006224991264917416,-0.0003008700362656426,0.0009233691627573842,0.52015328425797,0.604574900994359,-0.0019507383845045944,-0.7018126475483961,0.003797476710019363,1.77305537713805,False,False,0.9634272528131025,1.0
XLB,1,8,72,0.006813844314180356,1.147798287750229,0.5694444444444444,0.004690986605183077,0.0021228577089972786,0.34968027835272253,0.7276137625033683,0.005227729149039997,0.5450840628308823,-0.0009820137310454394,-0.13007664213682027,0.0005966884684669099,0.00154626119705135,-0.00094957272858444,-0.3346722089829981,0.738859052497484,0.0042040370988853555,1.1417762891559013,-0.006103182556054235,-1.455340226272204,False,False,0.9634272528131025,1.0
XLK,7,5,72,0.004169054343014915,1.4011583537058216,0.6111111111111112,0.0020542450379588077,0.0021148093050561076,0.5633207533035289,0.574991283639259,-0.0012870809530362108,-0.2145418680127161,0.005516699563148426,1.2175698318284065,0.0015118222237541625,0.0007559163888543083,0.0007559058348998541,0.4529680564974874,0.6519529748857997,-0.0004028691618127624,-0.15027134971732478,0.0019146808316124707,0.9532619626537936,False,False,0.9634272528131025,1.0
QQQ,10,5,72,0.0033661921628698,1.1334059473514804,0.6527777777777778,0.0013072367461539622,0.0020589554167158384,0.5534196705422595,0.5817146621717378,-0.0013034950807185785,-0.23284328273409644,0.005421405914150255,1.102703977409924,0.00016072668494882135,0.0008953221007890755,-0.0007345954158402542,-0.4050001342756627,0.6866950952307551,-0.0025750019693754514,-0.8921691733177789,0.001105811137694943,0.5034821789962681,False,False,0.9634272528131025,1.0
XLK,4,8,72,0.005263125267714697,1.097169749606343,0.5833333333333334,0.0032566343051029945,0.002006490962611703,0.40726259715445545,0.685040418714414,-0.0044887239770355775,-0.6135320952927898,0.008501705902258983,1.3034592449694655,0.0012240204281683002,0.0010123921370940845,0.00021162829107421562,0.10813647007126102,0.914192452237289,-0.0015917771175186887,-0.45093150424974415,0.00201503369966712,1.1848137694145933,False,False,0.9634272528131025,1.0
RSP,7,3,72,0.0011649431302936262,0.5104934887745931,0.5694444444444444,-0.0007777222888268459,0.0019426654191204722,0.5598042945996982,0.5773748521620454,-0.002294783088099658,-0.45296088816255187,0.006180113926340602,1.3126425411125713,-0.0009972941307999808,-0.0005593683210950826,-0.0004379258097048983,-0.4569094185179711,0.6491310366129056,-0.0016456750537600403,-1.1235449350311415,0.0007698234343502438,0.6289213596681887,False,False,0.9634272528131025,1.0
XLI,7,3,72,0.00155474799529748,0.6075024520724928,0.625,-0.00033907920120481886,0.0018938271965022989,0.5383883256370067,0.591992919523847,-0.002648408804537935,-0.4883570126103731,0.006436063197542533,1.453324127146613,-0.000607489265796127,-0.00012072523347305547,-0.00048676403232307156,-0.3799648731893029,0.7051057445192632,-0.0019993007701983173,-1.019244200797168,0.0010257727055521743,0.626591515957187,False,False,0.9634272528131025,1.0
SPY,4,8,72,0.004039104839546397,0.9318888696628318,0.6388888888888888,0.0022442421680089098,0.0017948626715374874,0.4085882505951156,0.6840716037431857,-0.0028969468595168887,-0.47778664833320367,0.006486672202591863,1.0221916151855144,0.0,0.0,0.0,,,0.0,,0.0,,False,False,0.9634272528131025,1.0
RSP,7,5,72,0.0023953940282530387,0.8040955739351145,0.5833333333333334,0.0007260427396519624,0.001669351288601076,0.4288751622431349,0.669312559050754,-0.00010804290486090335,-0.016932770990176663,0.0034467454820630555,0.7598725812360303,-0.0002618380910077141,-0.0005722859094525368,0.0003104478184448227,0.29062397157927644,0.7721861477426074,0.000776168886362545,0.4267463820617604,-0.00015527324947289966,-0.13571173875686693,False,False,0.9634272528131025,1.0
XLY,4,3,72,0.0023600865350901284,0.7381122189145414,0.5138888888888888,0.0006929962733513552,0.0016670902617387734,0.48469075252409843,0.6293877258006259,-0.0025572596696916802,-0.4802740066293255,0.005891440193169227,1.3651088515650853,0.001153236052116691,-0.0003253445249035332,0.0014785805770202243,1.4590690982990182,0.14895624981730635,2.778634195699699e-05,0.020605302695600305,0.0029293748120834515,1.962694007905174,False,True,0.9634272528131025,1.0
IWM,13,8,72,0.002563915018483235,0.6080470548639793,0.5972222222222222,0.0011044763217633428,0.001459438696719892,0.322483744483556,0.7480339532263153,-0.0027325270481886135,-0.3743321281144631,0.0056514044416283975,1.0529868183868933,-0.0016266176567787656,0.002086570375099847,-0.0037131880318786122,-1.2513053730347803,0.21493040126945598,-0.006585437007767621,-1.4143670118075478,-0.0008409390559896038,-0.22823680856271278,False,False,0.9634272528131025,1.0
XLK,10,5,72,0.0024810015716768257,0.8345283980835091,0.625,0.0010842916026344272,0.0013967099690423987,0.3621475663466664,0.7183174483631333,-0.0008781808618460544,-0.15457932286771808,0.0036716007999308517,0.6966446858041764,-0.000724463906244153,0.0006723769572695407,-0.0013968408635136936,-0.8793265253691668,0.38219069370585373,-0.002149687750502927,-0.9346257238659627,-0.0006439939765244602,-0.29047242247260646,False,False,0.9634272528131025,1.0
XLK,4,5,72,0.0024419566859745826,0.6060694271230039,0.6111111111111112,0.0010750157098118984,0.001366940976162684,0.33820347755826113,0.7362078913259766,-0.0031104121581664807,-0.4836330257364986,0.005844294110491848,1.1987351106595232,0.0005593506625797489,0.0005449873276184608,1.4363334961288135e-05,0.008341150912109933,0.9933681945402891,-0.0009948716204209466,-0.3549843237219854,0.001023598290343523,0.5044305309847612,False,False,0.9634272528131025,1.0
