date,PriceUSD,FlowInExNtv,FlowOutExNtv,SplyExNtv,CapMVRVCur,IRX,rf
2022-11-26,16448.6413077,18396.0426419,16751.4466848,2864918.94778,0.812740435671,4.17500019073,0.000114383566869
2022-11-27,16436.0707688,14040.0358607,13345.2339505,2865613.74969,0.812332752733,4.17500019073,0.000114383566869
2022-11-28,16212.5814161,22066.140932,26748.7844591,2860931.10616,0.802349876662,4.18300008774,0.00011460274213
2022-11-29,16443.03682,30376.166578,24959.2523388,2866348.0204,0.814147810046,4.25299978256,0.000116520541988
2022-11-30,17176.8986914,37901.6440342,38074.2727667,2866175.39167,0.850801464317,4.25299978256,0.000116520541988
2022-12-01,16961.2918042,34775.3323375,33176.5962657,2867774.12774,0.840529289057,4.19299983978,0.000114876707939
2022-12-02,17075.1091371,26899.2700538,26585.4367673,2868087.96102,0.84670015577,4.20800018311,0.000115287676249
2022-12-03,16899.5073831,12061.0862814,15834.4384367,2864314.60887,0.838232388894,4.20800018311,0.000115287676249
2022-12-04,17121.7149825,10232.2935191,11682.5199609,2862864.38243,0.84968361727,4.20800018311,0.000115287676249
2022-12-05,16961.3517867,24790.7192809,24222.1014653,2863433.00024,0.84468600446,4.15799999237,0.00011391780801
2022-12-06,17070.5158282,28184.9660782,26054.7756967,2865563.19062,0.850384196971,4.21999979019,0.000115616432608
2022-12-07,16848.2518244,24449.6857649,26613.4676477,2863399.40874,0.839503933452,4.18300008774,0.00011460274213
2022-12-08,17231.4563223,25783.8616316,25409.4122367,2863773.85814,0.858945882155,4.15000009537,0.00011369863275
2022-12-09,17136.1490009,20637.4770323,30956.293121,2853455.04205,0.854978591377,4.17299985886,0.000114328763256
2022-12-10,17124.2146797,13599.1392703,17588.2881042,2849465.89321,0.854415449082,4.17299985886,0.000114328763256
2022-12-11,17094.3606593,13613.7847035,14226.3725161,2848853.3054,0.853211507586,4.17299985886,0.000114328763256
2022-12-12,17195.5249962,25943.5571896,31450.8415438,2843346.02105,0.858539391858,4.16800022125,0.000114191786884
2022-12-13,17774.9166321,34758.0216214,66399.6639279,2811704.37874,0.887729303381,4.24800014496,0.000116383565615
2022-12-14,17809.7240836,30734.6822818,40373.0969387,2802065.96408,0.890254354657,4.21999979019,0.000115616432608
2022-12-15,17344.0544569,27168.657922,25803.5745807,2803431.04742,0.86728278142,4.21299982071,0.000115424652622
2022-12-16,16606.110175,27450.8203646,40930.1704692,2789951.69732,0.830992951979,4.16300010681,0.000114054797447
2022-12-17,16774.3853703,17292.4882141,23629.391361,2783614.79417,0.839657772493,4.16300010681,0.000114054797447
2022-12-18,16776.1159255,12027.8056527,12341.0008533,2783301.59897,0.839875774864,4.16300010681,0.000114054797447
2022-12-19,16424.1313857,23587.0724005,23788.8485219,2783099.82285,0.823536056851,4.16300010681,0.000114054797447
2022-12-20,16901.8169363,24430.7434293,23295.9463567,2784234.61992,0.847633081501,4.23000001907,0.000115890411481
2022-12-21,16800.5329708,29876.594258,28139.6403969,2785971.57378,0.843195618816,4.20499992371,0.000115205477362
2022-12-22,16814.2225792,26717.3454241,21094.2726477,2791594.64656,0.844194325117,4.20800018311,0.000115287676249
2022-12-23,16780.5169798,24327.0371555,19743.1152682,2796178.56845,0.842886604017,4.19299983978,0.000114876707939
2022-12-24,16837.6121701,11501.6334879,13516.7144746,2794163.48746,0.84590101132,4.19299983978,0.000114876707939
