date,event,spot,strike,shares,equity,model_mid,fill,fill_delta,signal_spot,signal_iv,signal_iv_raw,signal_iv_threshold,signal_realized_vol,commission,expiry,recovery_price,reason,stock_days,exit_cost
2020-07-08,put_entry,251.2517852783203,226.0,0.007173455883668431,2.15816762290701,4.721744484242407,4.2495700358181665,-0.2115066570289562,247.98541259765625,0.36477999210357664,0.3171999931335449,,,4.6627463243844806e-05,2020-09-04,,,,
2020-09-04,expiry_otm,274.0489807128906,226.0,0.007173455883668431,2.191751365193843,,,,,,,,,,,,,,
2020-09-08,put_entry,260.87713623046875,244.0,0.006736879088328878,2.183562614114676,12.060371181349652,10.854334063214687,-0.32832999401532637,274.0489807128906,0.48001001930236814,0.417400016784668,,,4.3789714074137714e-05,2020-11-05,,,,
2020-11-05,expiry_otm,284.4957275390625,244.0,0.006736879088328878,2.264482759213053,,,,,,,,,,,,,,
2020-11-06,put_entry,284.70831298828125,259.0,0.006557365699846602,2.260687736325514,5.713568500866515,5.142211650779863,-0.2286421206469968,284.4957275390625,0.3774299964904785,0.3281999969482422,,,4.262287704900291e-05,2021-01-08,,,,
2021-01-08,expiry_otm,308.8663024902344,259.0,0.006557365699846602,2.2977347412383784,,,,,,,,,,,,,,
2021-01-11,put_entry,304.4032287597656,285.0,0.006046613796315467,2.2927922840852633,8.073370797905113,7.266033718114602,-0.28980109022020784,308.8663024902344,0.3211950035095215,0.27930000305175784,,,3.9302989676050534e-05,2021-03-12,,,,
2021-03-12,expiry_otm,305.4101257324219,285.0,0.006046613796315467,2.3410750853308624,,,,,,,,,,,,,,
2021-03-15,put_entry,308.6727294921875,280.0,0.006270657258480315,2.3375970198553104,5.434194903920869,4.8907754135287815,-0.21448586702854827,305.4101257324219,0.34615000438690186,0.30100000381469727,,,4.075927218012205e-05,2021-05-13,,,,
2021-05-13,expiry_otm,309.5569152832031,280.0,0.006270657258480315,2.3710054063375012,,,,,,,,,,,,,,
2021-05-14,put_entry,316.3910217285156,285.0,0.0062394580511165145,2.368711100490202,3.593905814207183,3.234515232786465,-0.17117024459906988,309.5569152832031,0.3337300052642822,0.2902000045776367,,,4.055647733225734e-05,2021-07-15,,,,
2021-07-15,expiry_otm,349.8807678222656,285.0,0.0062394580511165145,2.3904828580696242,,,,,,,,,,,,,,
2021-07-16,put_entry,347.0469970703125,329.0,0.005449407470014791,2.38706383408296,6.191783174359173,5.572604856923256,-0.2774653651478713,349.8807678222656,0.23126500701904296,0.20110000610351564,,,3.542114855509614e-05,2021-09-15,,,,
2021-09-15,expiry_otm,366.8934631347656,329.0,0.005449407470014791,2.4202332515548926,,,,,,,,,,,,,,
2021-09-16,put_entry,367.1458435058594,345.0,0.005261354377656649,2.4174706041428133,5.16637082522692,4.649733742704228,-0.24038912566250342,366.8934631347656,0.23138000965118408,0.20120000839233398,,,3.419880345476822e-05,2021-11-15,,,,
2021-11-15,expiry_otm,383.3894348144531,345.0,0.005261354377656649,2.444060838955628,,,,,,,,,,,,,,
2021-11-16,put_entry,386.1195068359375,359.0,0.005105956502736603,2.4414404798749647,5.048046759324066,4.54324208339166,-0.21777958780291762,383.3894348144531,0.24966498947143553,0.21709999084472656,,,3.3188717267787924e-05,2022-01-18,,,,
2022-01-18,expiry_otm,360.4732971191406,359.0,0.005105956502736603,2.4666945414460146,,,,,,,,,,,,,,
2022-01-19,put_entry,356.5140686035156,331.0,0.005589183573101003,2.461859014711158,8.58385211622381,7.725466904601428,-0.2692059251150185,360.4732971191406,0.3376400070190429,0.2936000061035156,,,3.632969322515652e-05,2022-03-21,,,,
2022-03-21,expiry_otm,340.9810485839844,331.0,0.005589183573101003,2.510357895536274,,,,,,,,,,,,,,
2022-03-22,put_entry,347.6822204589844,314.0,0.0059961374200233515,2.507197632668372,5.247142842881061,4.722428558592955,-0.19618171051117111,340.9810485839844,0.3295899982452392,0.2865999984741211,,,3.897489323015179e-05,2022-05-20,,,,
2022-05-20,assignment,281.1769104003906,314.0,0.0059961374200233515,2.344265686313802,,,,,,,,,,,309.28407144140704,,,
2022-08-04,stock_exit,316.5758361816406,309.28407144140704,0.0059961374200233515,2.5582992049677484,,,,315.10223388671875,0.2797999954223633,,,,,,,price_target,51.0,0.00037964644352078355
2022-08-05,put_entry,313.98974609375,293.0,0.006548952217525198,2.553982858921258,6.767351053978075,6.090615948580267,-0.2616010162547254,316.5758361816406,0.31981499385833734,0.2780999946594238,,,4.256818941391379e-05,2022-10-05,,,,
2022-10-05,assignment,275.67352294921875,293.0,0.006548952217525198,2.496854905005371,,,,,,,,,,,286.91588405141977,,,
2022-12-02,stock_exit,286.007080078125,286.91588405141977,0.006548952217525198,2.5683775798494395,,,,287.15093994140625,0.2609000015258789,,,,,,,price_target,41.0,0.0003746093402611087
2022-12-05,put_entry,281.2068786621094,268.0,0.007190050286245145,2.5640327338081823,7.183769622729272,6.465392660456345,-0.3049055200905688,286.007080078125,0.28497000789642335,0.2478000068664551,,,4.673532686059345e-05,2023-02-06,,,,
2023-02-06,expiry_otm,297.5107116699219,268.0,0.007190050286245145,2.635158762054551,,,,,,,,,,,,,,
2023-02-07,put_entry,303.67486572265625,278.0,0.007110115073507603,2.6324982612382892,4.132390118643514,3.7191511067791625,-0.19412609235861517,297.5107116699219,0.297734992980957,0.2588999938964844,,,4.621574797779942e-05,2023-04-10,,,,
2023-04-10,expiry_otm,311.987060546875,278.0,0.007110115073507603,2.6826989148992975,,,,,,,,,,,,,,
2023-04-11,put_entry,309.98480224609375,292.0,0.006891408526933273,2.678882053164619,5.990365854106116,5.391329268695505,-0.2597273789687425,311.987060546875,0.2824399938583374,0.24559999465942384,,,4.4794155425066275e-05,2023-06-09,,,,
2023-06-09,expiry_otm,347.9391174316406,292.0,0.006891408526933273,2.742226986142491,,,,,,,,,,,,,,
2023-06-12,put_entry,353.81829833984375,331.0,0.006216069375190242,2.740798527341213,4.053503331003768,3.648152997903391,-0.2030688900951919,347.9391174316406,0.21723499298095703,0.18889999389648438,,,4.0404450938736575e-05,2023-08-11,,,,
2023-08-11,expiry_otm,359.95489501953125,331.0,0.006216069375190242,2.7894257588373117,,,,,,,,,,,,,,
2023-08-14,put_entry,363.9944152832031,341.0,0.006137720514476608,2.7880406480880193,4.132452710012103,3.719207439010893,-0.20374952781433014,359.95489501953125,0.23517500877380368,0.20450000762939452,,,3.989518334409795e-05,2023-10-12,,,,
2023-10-12,expiry_otm,364.1078796386719,341.0,0.006137720514476608,2.837314312549059,,,,,,,,,,,,,,
2023-10-13,put_entry,359.5310974121094,345.0,0.006168964610347215,2.8328980944092135,7.7574250831521,6.98168257483689,-0.3004339227912588,364.1078796386719,0.2372449903488159,0.20629999160766602,,,4.0098269967256905e-05,2023-12-13,,,,
2023-12-13,expiry_otm,397.38580322265625,345.0,0.006168964610347215,2.905881777550031,,,,,,,,,,,,,,
2023-12-14,put_entry,397.0412902832031,382.0,0.0057060708353998705,2.9037840656891727,4.330341757066606,3.897307581359945,-0.24500512162338878,397.38580322265625,0.17652500438690186,0.15350000381469728,,,3.708946043009916e-05,2024-02-15,,,,
2024-02-15,expiry_otm,428.7511291503906,382.0,0.0057060708353998705,2.954595395045556,,,,,,,,,,,,,,
2024-02-16,put_entry,424.8633728027344,410.0,0.005405509285407689,2.951144521747285,7.089221254768091,6.3802991292912825,-0.29072177638859426,428.7511291503906,0.20527500438690185,0.17850000381469727,,,3.513581035514998e-05,2024-04-18,,,,
2024-04-18,expiry_otm,418.3507080078125,410.0,0.005405509285407689,3.015749631772305,,,,,,,,,,,,,,
2024-04-19,put_entry,409.6953430175781,396.0,0.005712455104410465,3.0104274949267,9.998624303299465,8.998761872969519,-0.32612709500100345,418.3507080078125,0.248859992980957,0.21639999389648437,,,3.713095817866802e-05,2024-06-20,,,,
2024-06-20,expiry_otm,475.7169189453125,396.0,0.005712455104410465,3.094578531279266,,,,,,,,,,,,,,
2024-06-21,put_entry,474.4423522949219,455.0,0.00510167386144294,3.091995064262419,5.855432708289413,5.269889437460472,-0.24972879330780084,475.7169189453125,0.1984900026321411,0.17260000228881836,,,3.316088009937911e-05,2024-08-21,,,,
2024-08-21,expiry_otm,477.49237060546875,455.0,0.00510167386144294,3.1484636783983193,,,,,,,,,,,,,,
2024-08-22,put_entry,469.92181396484375,452.0,0.005224925998984991,3.143289729212706,10.650953061668702,9.585857755501833,-0.3105005751543562,477.49237060546875,0.24402999210357665,0.21219999313354493,,,3.396201899340244e-05,2024-10-22,,,,
2024-10-22,expiry_otm,491.5024108886719,452.0,0.005224925998984991,3.223636871890944,,,,,,,,,,,,,,
2024-10-23,put_entry,483.9706726074219,464.0,0.00521124867466769,3.2184378471345734,10.657957091520672,9.592161382368605,-0.3031829168316642,491.5024108886719,0.2533450078964233,0.22030000686645507,,,3.3873116385339984e-05,2024-12-23,,,,
2024-12-23,expiry_otm,519.0060424804688,464.0,0.00521124867466769,3.2974317785375726,,,,,,,,,,,,,,
2024-12-24,put_entry,526.0437622070312,494.0,0.005006788432434695,3.2956335200482347,4.271367469985734,3.8442307229871604,-0.18024530451036763,519.0060424804688,0.2188450078964233,0.19030000686645507,,,3.254412481082552e-05,2025-02-27,,,,
2025-02-27,expiry_otm,496.57305908203125,494.0,0.005006788432434695,3.341337190213563,,,,,,,,,,,,,,
2025-02-28,put_entry,504.4147033691406,466.0,0.005378290672027001,3.3384164821294866,6.061089044908073,5.454980140417265,-0.19391003363616732,496.57305908203125,0.2770350017547607,0.2409000015258789,,,3.4958889368175506e-05,2025-04-30,,,,
2025-04-30,expiry_otm,472.6601867675781,466.0,0.005378290672027001,3.394139601640635,,,,,,,,,,,,,,
2025-05-01,put_entry,478.83343505859375,439.0,0.0057992931557412,3.389746478501091,8.165512232971011,7.34896100967391,-0.21565662672474678,472.6601867675781,0.31969999122619625,0.27799999237060546,,,3.76954055123178e-05,2025-07-02,,,,
2025-07-02,expiry_otm,548.159912109375,439.0,0.0057992931557412,3.4612703648204874,,,,,,,,,,,,,,
2025-07-03,put_entry,553.553955078125,520.0,0.004992781385217377,3.4584932904343084,6.281101979257457,5.652991781331711,-0.20980820949059298,548.159912109375,0.22700999736785887,0.19739999771118164,,,3.245307900391295e-05,2025-09-03,,,,
2025-09-03,expiry_otm,567.3375854492188,520.0,0.004992781385217377,3.5140349922708367,,,,,,,,,,,,,,
2025-09-04,put_entry,572.4728393554688,538.0,0.004899272728267452,3.5114061016840146,6.069656223218857,5.462690600896972,-0.20489185609328292,567.3375854492188,0.22643500614166256,0.19690000534057617,,,3.184527273373844e-05,2025-11-03,,,,
2025-11-03,expiry_otm,629.7796630859375,538.0,0.004899272728267452,3.562950395235015,,,,,,,,,,,,,,
2025-11-04,put_entry,616.996337890625,594.0,0.004499130414899919,3.5564983044791583,15.077890944025057,13.570101849622551,-0.3227119248595722,629.7796630859375,0.24989499473571775,0.21729999542236328,,,2.9244347696849475e-05,2026-01-06,,,,
2026-01-06,expiry_otm,621.951416015625,594.0,0.004499130414899919,3.6465168951659517,,,,,,,,,,,,,,
2026-01-07,put_entry,622.550048828125,590.0,0.0046358346610055855,3.6426236536275876,9.065926085604787,8.159333477044308,-0.24804832362828066,621.951416015625,0.2245950078964233,0.19530000686645507,,,3.0132925296536307e-05,2026-03-10,,,,
2026-03-10,expiry_otm,606.3383178710938,590.0,0.0046358346610055855,3.7063568887353853,,,,,,,,,,,,,,
2026-03-11,put_entry,606.2584228515625,564.0,0.004929134895215348,3.700790712093863,11.942642789048705,10.748378510143835,-0.2468548339087701,606.3383178710938,0.3142949991226196,0.27329999923706055,,,3.203937681889976e-05,2026-05-11,,,,
2026-05-11,expiry_otm,712.5069580078125,564.0,0.004929134895215348,3.781604917050142,,,,,,,,,,,,,,
