config_id,delta,tenor_days,collateral,hold_days,trend_200d,assignments,stock_time,discovery_CAGR,discovery_AnnVol,discovery_Sharpe,discovery_MaxDD,discovery_Calmar,discovery_CashCAGR,discovery_ExcessCAGR,discovery_ExcessVol,discovery_ExcessSharpe,validation_CAGR,validation_AnnVol,validation_Sharpe,validation_MaxDD,validation_Calmar,validation_CashCAGR,validation_ExcessCAGR,validation_ExcessVol,validation_ExcessSharpe,holdout_CAGR,holdout_AnnVol,holdout_Sharpe,holdout_MaxDD,holdout_Calmar,holdout_CashCAGR,holdout_ExcessCAGR,holdout_ExcessVol,holdout_ExcessSharpe,worst_pre_holdout_excess,worst_pre_holdout_drawdown,eligible,selection_score
81,0.15,21,0.5,63,True,10,0.033659730722154224,0.023066288121086354,0.036781696960204044,0.6383899328682163,-0.06290413993741584,0.36668950794073824,0.004751036180834944,0.01831525194025141,0.03679386277940811,0.5093437837344622,0.04122219610022104,0.053102778595578604,0.7873269723959059,-0.06979278383843368,0.5906369374181731,0.008935714698060204,0.03228648140216084,0.05311893995102994,0.6196056820348322,0.06277639201439822,0.05672603481386671,1.1017576029250222,-0.09773884209634087,0.6422870444129032,0.039657766161707464,0.023118625852690755,0.05669642407485445,0.41628936516573445,0.01831525194025141,-0.06979278383843368,True,0.01831525194025141
130,0.15,42,0.5,126,False,6,0.028151774785801713,0.02293029003033542,0.056460710292554055,0.42971709351661,-0.13588715688346065,0.16874508641019595,0.004751036180834944,0.018179253849500476,0.05645983545567565,0.34576424816526496,0.028466714610091426,0.04431544925435863,0.6557406117501792,-0.07211270495100375,0.39475311083439246,0.008935714698060204,0.01953099991203122,0.04434267755450329,0.4547083765772206,0.07141138920812007,0.046886285073108075,1.4947123176391572,-0.046933856817613084,1.5215325151228822,0.039657766161707464,0.031753623046412605,0.04689396576263159,0.6650170350336949,0.018179253849500476,-0.13588715688346065,True,0.018179253849500476
250,0.25,31,0.5,126,False,14,0.10016319869441044,0.02263657676810049,0.06498601830924325,0.3769346358307624,-0.19901917510791445,0.11374068230272902,0.004751036180834944,0.017885540587265547,0.06499677630896165,0.30394032597319204,0.05388770142815624,0.07175915874554714,0.7674282356466341,-0.09761915782363095,0.5520197329044308,0.008935714698060204,0.04495198673009604,0.07178838732992847,0.6431897055332024,0.07389465151648289,0.07903407673265068,0.9415447747157267,-0.09481459262640657,0.7793594790587401,0.039657766161707464,0.034236885354775426,0.07901665960431299,0.4494988828342172,0.017885540587265547,-0.19901917510791445,True,0.017885540587265547
268,0.25,42,0.25,126,False,8,0.05426356589147287,0.021877002914767463,0.03028413239095177,0.7297579593961382,-0.06004694199022398,0.3643316743478657,0.004751036180834944,0.01712596673393252,0.030279170653518157,0.5733230638122845,0.029817220550346857,0.03195306365487161,0.9355731999353869,-0.041651902933253715,0.7158669460583426,0.008935714698060204,0.020881505852286653,0.03198675441615246,0.6564585096067804,0.06007178817408465,0.034413577854413756,1.712532824323064,-0.036815837181095934,1.6316833399331225,0.039657766161707464,0.020414022012377186,0.034395691572009536,0.5825776138691952,0.01712596673393252,-0.06004694199022398,True,0.01712596673393252
126,0.15,42,0.5,21,False,9,0.018563851489188085,0.0214673768941005,0.05110645325342623,0.44111187291462955,-0.13588715688346065,0.15797943960599103,0.004751036180834944,0.016716340713265554,0.051105110705890126,0.3483667934537409,0.033431748495683644,0.06320077770461484,0.5520698061783158,-0.11723267495919643,0.2851743211294955,0.008935714698060204,0.02449603379762344,0.06321997755924541,0.41117996590877004,0.048019439980170775,0.062235234316920504,0.7846875606857507,-0.07292218824698693,0.6585024549390821,0.039657766161707464,0.008361673818463311,0.06220136003566045,0.15978738156968997,0.016716340713265554,-0.13588715688346065,True,0.016716340713265554
174,0.2,31,0.5,21,False,14,0.0277437780497756,0.021104768394591966,0.04896663590922727,0.45101813675301133,-0.14830963189412005,0.14230207522636765,0.004751036180834944,0.016353732213757022,0.048979091604288164,0.3541205146073155,0.03724342054026786,0.06600567495957733,0.5871110668122832,-0.10614589692370813,0.35087009125785046,0.008935714698060204,0.028307705842207653,0.06603147408057372,0.45215118663879816,0.06822741584882608,0.06145609560953014,1.104673506709163,-0.08157793037173255,0.8363464914827927,0.039657766161707464,0.028569649687118615,0.06144263904492751,0.47186610701657467,0.016353732213757022,-0.14830963189412005,True,0.016353732213757022
218,0.25,21,0.25,63,False,24,0.06446348429212566,0.01999330181282244,0.03042722914202168,0.6658276453155337,-0.08713806378254585,0.2294439530205305,0.004751036180834944,0.015242265631987495,0.030430251031375477,0.509984309698072,0.03811721118209643,0.032140715310685596,1.1800608505209333,-0.04302801202782436,0.8858696785119349,0.008935714698060204,0.02918149648403623,0.032165879786543075,0.9025572177224475,0.06106067919186442,0.035575431854659716,1.6839569331539146,-0.04765809255222553,1.281223731834249,0.039657766161707464,0.021402913030156956,0.03551878996312286,0.5915537491208156,0.015242265631987495,-0.08713806378254585,True,0.015242265631987495
79,0.15,21,0.5,21,True,10,0.016523867809057527,0.019760717212441214,0.03223273108053656,0.6232286300753692,-0.04881253351654402,0.40482875583058436,0.004751036180834944,0.01500968103160627,0.03224356851059883,0.4760025573140917,0.041222196100221487,0.053102778595578624,0.7873269723959202,-0.06979278383843357,0.5906369374181805,0.008935714698060204,0.03228648140216128,0.05311893995102995,0.6196056820348467,0.06034799018392989,0.04893406961287302,1.2220179806825293,-0.0748613923801299,0.8061296786666202,0.039657766161707464,0.020690224022222425,0.04889428200095795,0.42749561553666243,0.01500968103160627,-0.06979278383843357,True,0.01500968103160627
220,0.25,21,0.25,126,False,24,0.08812729498164015,0.0197356196598657,0.032498925654699744,0.6176109041716392,-0.08713806378254585,0.2264867820464337,0.004751036180834944,0.014984583479030755,0.03250159391106074,0.47171074542455294,0.03811721118209754,0.03214071531068554,1.180060850520963,-0.04302801202782436,0.8858696785119607,0.008935714698060204,0.02918149648403734,0.03216587978654303,0.9025572177224764,0.05325134292393363,0.03531448365785736,1.4869388707368996,-0.04939038224386494,1.078172318266443,0.039657766161707464,0.013593576762226167,0.03524138577011451,0.38631445383562585,0.014984583479030755,-0.08713806378254585,True,0.014984583479030755
152,0.2,21,0.5,63,False,21,0.07853937168502652,0.01970326282125945,0.062002409742889154,0.34562985315791384,-0.16924067685609379,0.11642155530973936,0.004751036180834944,0.014952226640424504,0.06200931423320672,0.26914576002520474,0.04813938228654502,0.07339652647941705,0.6774154533112613,-0.11900391567593649,0.4045193136134694,0.008935714698060204,0.039203667588484814,0.07343120606947623,0.5559419565812352,0.0844310230044012,0.05919280571490155,1.399118908408449,-0.0688817518592818,1.2257386132815686,0.039657766161707464,0.04477325684269373,0.05917957665410388,0.7421741493607308,0.014952226640424504,-0.16924067685609379,True,0.014952226640424504
196,0.2,42,0.25,126,False,11,0.03733170134638923,0.019056222045475968,0.029535794260231063,0.6538957841154659,-0.06321254247719499,0.3014626733666159,0.004751036180834944,0.014305185864641023,0.0295296639632763,0.49350346818902946,0.024079945345725662,0.032681674372653347,0.744467598809317,-0.05992582093085974,0.4018292110425694,0.008935714698060204,0.015144230647665458,0.032706473553883585,0.471894187543884,0.05391756142474535,0.032256716598320585,1.6442561257811232,-0.031622309191064235,1.705048201855583,0.039657766161707464,0.014259795263037889,0.03221264848873058,0.4390226439978401,0.014305185864641023,-0.06321254247719499,True,0.014305185864641023
