offset,ExcessCAGR,ExcessSharpe
279,0.03673709440723716,0.37667616457632064
472,0.09479443052991243,0.7314207740393445
422,0.08797151038325124,0.6103752398075089
52,0.04570983991424038,0.3596758957791152
144,0.011085318728886184,0.14765603647849118
192,-0.13777624604384864,-1.1277702387658162
479,-0.11737621294937484,-1.0850578287169552
237,0.08525056209280302,0.5544676088902836
296,0.20011534156171407,1.4298705596234302
194,0.08941620200619194,0.8428040698097399
371,-0.030852570674983038,-0.18941616463855682
56,-0.017796788848144507,-0.02381694131359167
173,0.06032190155328521,0.4446921930797476
464,-0.010128721437719923,-0.017888771326158768
462,0.11130841194161145,0.8314606570589717
255,-0.01210644383444115,-0.010611875857526506
297,0.29644494090915696,1.7516224152630335
243,0.00922299161946194,0.13494080507122982
402,-0.006084438972984496,0.02141542306234785
152,0.026457085522630708,0.24803543266190647
292,0.1424900082462044,1.2433051452600012
123,0.11584583319951824,0.7109256098598471
318,0.3207187850574942,1.7506784570185905
339,0.12422032789432258,0.7837271114459232
426,-0.05296937083394904,-0.3328280213648998
62,0.11435506147268981,0.7983236145842493
373,-0.04461470857497429,-0.2393855593015259
20,0.20288670023877176,1.0547393581475744
489,0.0905060348434088,0.6782215013448961
203,0.3709473312045899,2.0652650759073934
89,-0.08534565378171799,-0.7041180889258307
226,0.23582176779084874,1.3859545053896056
167,0.08283462048691348,0.5875718577322648
208,0.38564746199501254,2.0063052460722868
65,0.04988005217751623,0.394483917978535
397,0.03414681558699617,0.3027674279452653
267,0.02200824607684826,0.24348374739364667
317,0.3355485439256083,1.8932916274754337
246,0.20973478500695175,1.2457074903289806
38,-0.013855555763064076,-0.014851138147806687
459,-0.02324330200652902,-0.14681486555897547
191,-0.01221539254599524,-0.05400336082882364
41,0.011058985222072826,0.1486936037708743
265,-0.005830471631268375,-0.0009674037816406779
63,-0.021784956461467497,-0.09537288769390534
153,0.17369272532736213,1.2623330715884435
54,0.12536295986528967,0.7882452681406654
383,0.06870356592407356,0.5506846066563728
408,0.10485928132737476,0.7687120312147974
174,0.0764894313746709,0.6100308648988233
36,0.011059693875149934,0.14860013357442028
204,0.25532569146476103,1.7314409275899207
70,-0.03839687478725873,-0.20403025365907476
229,-0.01426852627742381,0.010045640505551037
182,-0.06572008779209704,-0.4437617296017784
169,0.28183396738802524,1.5713953098393467
444,0.0608287888564063,0.47260226178567044
442,0.059525146951760366,0.47525891458898983
334,-0.14208712759255226,-0.9539155342051021
69,-0.02255246738612693,-0.08567243746651058
266,0.006952663086189137,0.1182294369842688
64,0.176666733841494,1.0335558704481174
348,0.08238518790361993,0.733233411329743
37,0.023891879840789443,0.22567315496851506
131,0.3965393364550114,1.8915231971466158
157,0.19405328076533168,1.2416928240822838
467,0.18973471459832014,1.275074410920252
198,0.1337543404587287,0.9892657391701807
185,-0.08963819815959784,-0.6615406056448067
342,0.0037538746000633783,0.09076420400169813
149,-0.05380186795346997,-0.2886569854669165
312,-0.0683465728044732,-0.3739876921412057
391,0.0946280787141256,0.667977366203554
161,0.051281536574463216,0.4148653505571372
215,0.03273803851696089,0.3084816137991262
112,0.16110171490094927,1.1304870311168898
264,0.026677750172557246,0.26565965271781933
421,0.09679565205065366,0.6593981136320617
431,0.08723827043319221,0.5767947379575672
118,-0.04753665872093071,-0.3583225617952697
483,0.16221736087661887,1.0463167273316907
262,-0.030969667669303313,-0.13364787963659336
23,0.2520800574915183,1.500168086173682
58,0.10051713337693657,0.72296803339862
384,-0.021999834550941233,-0.11272453016015618
154,0.17744538216420835,1.112371986151257
231,-0.10173083873311273,-0.6358891813262789
72,0.034781373274633154,0.3238717764360776
61,-0.08057579062644704,-0.4953894702716672
404,7.005442975516196e-05,0.07450741491307265
190,0.08203839108878697,0.6587708964878934
100,-0.012266887237662005,-0.02836176694459892
387,0.046545868288050185,0.49073805076493515
53,0.1440848420427978,0.8982323873143343
449,-0.09998507182222471,-0.8731922194853405
273,-0.09834082087668061,-0.9180018614438649
248,0.14304383499151507,0.906728590670405
338,0.06894909365402113,0.4820740393267477
57,0.038314117708107887,0.3140294867940156
350,0.05035558910663629,0.4260214466244563
148,-0.09205997239360264,-0.5703250108533239
113,0.11741858118865522,0.8470011829361226
110,-0.04211623424021482,-0.2759637469858012
220,-0.022440829170360832,-0.07184227685720393
329,0.13775449488354385,0.9575714968576875
179,0.0006888559716986542,0.07669895711284441
368,0.20385527724835395,1.5321194558373576
86,-0.01677914532797531,-0.0509791015779583
367,0.10630816469353999,1.0376371394497172
379,0.06959325404430183,0.6128729036067899
304,0.11663286926732219,1.0210056865056178
213,0.13111122806564768,0.8867271736242854
85,0.012971966421170267,0.16472155626339938
127,0.14344250630677857,0.9978281947060196
227,0.22120675579720417,1.3725862100730237
138,0.07072083852894528,0.5037357325534458
325,0.043080514271798265,0.35376580368415644
451,0.041584073278349454,0.34242212431854324
291,0.05604565173360365,0.4603622309502403
362,0.08572131271352035,0.6711857424707763
382,0.035386679579418656,0.33789644169140365
441,0.044772117327000815,0.38966390205435575
305,0.174041717878888,1.1907262783879748
299,0.1557580679479229,1.212969794935726
401,0.05605251864642069,0.3828219895477397
250,0.13728795908869396,0.9716873200742532
380,0.16307578903116138,1.1243716781625328
253,-0.14298158699576358,-1.2242189530873575
46,-0.04914419713377771,-0.23460763915916857
314,0.24549569399018067,1.4197221223908008
239,0.0009467642647738028,0.08932969294135061
443,0.034757125288332746,0.30731438982150583
259,0.14989622734985786,1.0611488669277056
