candidate,split,cost,name,family,flow_window,trend_window,quantile,hold,matched_control,TotalReturn,TotalCAGR,TotalSharpe,MaxDD,Calmar,ExcessReturn,ExcessCAGR,ExcessSharpe,AnnTurnover,Trades,TimeInMarket,NPeriods
flow_sign_w1,development,base,flow_sign_w1,flow_sign,1.0,,,,buy_hold,-0.04162518321417508,-0.0517578817552109,0.06402400383581124,-0.2728189399452797,-0.18971513402109166,-0.07839691888046296,-0.09701632763348111,-0.058642460339579164,68.75,55,0.6335616438356164,292
flow_sign_w1,validation,base,flow_sign_w1,flow_sign,1.0,,,,buy_hold,-0.09450106856912377,-0.09450106856912377,-0.17984226955073973,-0.2159966788376274,-0.43751167415015524,-0.13047564444334703,-0.13047564444334703,-0.31450948653104616,86.0,86,0.5698630136986301,365
flow_sign_w1,development,stress,flow_sign_w1,flow_sign,1.0,,,,buy_hold,-0.11772808314115324,-0.14492724355886688,-0.1944767434468798,-0.3173974485096416,-0.45661124322007407,-0.15158928495642487,-0.18575016163221625,-0.31693820035142617,68.75,55,0.6335616438356164,292
flow_sign_w1,validation,stress,flow_sign_w1,flow_sign,1.0,,,,buy_hold,-0.2041364090183213,-0.2041364090183213,-0.6086501937370482,-0.2919051865740171,-0.6993243642368765,-0.235766157894715,-0.235766157894715,-0.7433443328222471,86.0,86,0.5698630136986301,365
flow_confirm_w1_ma20,development,base,flow_confirm_w1_ma20,flow_confirm,1.0,20.0,,,price_trend_ma20,-0.0015336651526650646,-0.0019167137796983758,0.16357805022729321,-0.23999903984842108,-0.007986339365811366,-0.03983525817310518,-0.04954361450999789,0.02058551927044804,51.25,41,0.4657534246575342,292
flow_confirm_w1_ma20,validation,base,flow_confirm_w1_ma20,flow_confirm,1.0,20.0,,,price_trend_ma20,-0.15349255719000787,-0.15349255719000787,-0.6400053367133105,-0.21166902778007557,-0.7251535985202656,-0.18712794181398618,-0.18712794181398618,-0.8229499789786761,56.0,56,0.36712328767123287,365
flow_confirm_w1_ma20,development,stress,flow_confirm_w1_ma20,flow_confirm,1.0,20.0,,,price_trend_ma20,-0.06120032764859973,-0.07590597606918537,-0.06124656523456461,-0.2559308668044541,-0.2965878130174189,-0.0972205071333051,-0.12001127726360572,-0.20406595317876053,51.25,41,0.4657534246575342,292
flow_confirm_w1_ma20,validation,stress,flow_confirm_w1_ma20,flow_confirm,1.0,20.0,,,price_trend_ma20,-0.22191147555883628,-0.22191147555883628,-1.014810929534882,-0.2508551834212591,-0.8846198533046937,-0.25283536045771327,-0.25283536045771327,-1.196963016889926,56.0,56,0.36712328767123287,365
flow_above_mean_w1_ma20,development,base,flow_above_mean_w1_ma20,flow_above_mean,1.0,20.0,,,price_trend_ma20,0.05436141909142411,0.06840738788124678,0.3688345304935874,-0.20417121681001293,0.3350491266597181,0.01392665242208091,0.01743851559893428,0.20402332078278684,53.75,43,0.3698630136986301,292
flow_above_mean_w1_ma20,validation,base,flow_above_mean_w1_ma20,flow_above_mean,1.0,20.0,,,price_trend_ma20,-0.18092219061783021,-0.18092219061783021,-0.8024234068266073,-0.22452371585491815,-0.8058043664961335,-0.21347028978656746,-0.21347028978656746,-0.9878088745786818,59.0,59,0.3232876712328767,365
flow_above_mean_w1_ma20,development,stress,flow_above_mean_w1_ma20,flow_above_mean,1.0,20.0,,,price_trend_ma20,-0.011407413285148715,-0.014238875661011674,0.0971179392053523,-0.22069935421118647,-0.06451706989312955,-0.04932797147514023,-0.061274976643566514,-0.06790313188899853,53.75,43,0.3698630136986301,292
flow_above_mean_w1_ma20,validation,stress,flow_above_mean_w1_ma20,flow_above_mean,1.0,20.0,,,price_trend_ma20,-0.25066090020633847,-0.25066090020633847,-1.197069677709443,-0.27702806843867744,-0.9048213114976269,-0.2804449435370161,-0.2804449435370161,-1.3808906275726094,59.0,59,0.3232876712328767,365
flow_riskoff_w1_q10_ma20,development,base,flow_riskoff_w1_q10_ma20,flow_riskoff,1.0,20.0,0.1,,price_trend_ma20,-0.08509495651752474,-0.10521225555963443,-0.13866783252818404,-0.30871002711462836,-0.34081256298347457,-0.12020259507914499,-0.14792397475011243,-0.27677997730021064,41.25,33,0.5171232876712328,292
flow_riskoff_w1_q10_ma20,validation,base,flow_riskoff_w1_q10_ma20,flow_riskoff,1.0,20.0,0.1,,price_trend_ma20,-0.1715444578662939,-0.1715444578662939,-0.5983884157262702,-0.2650676655348233,-0.6471723268101036,-0.20446411892319738,-0.20446411892319738,-0.7552100625207472,47.0,47,0.44931506849315067,365
flow_riskoff_w1_q10_ma20,development,stress,flow_riskoff_w1_q10_ma20,flow_riskoff,1.0,20.0,0.1,,price_trend_ma20,-0.12940916201111863,-0.15905495597898522,-0.3131212084484103,-0.3252116078012508,-0.4890814231827474,-0.16282194641758874,-0.19920326529219745,-0.45104837947253634,41.25,33,0.5171232876712328,292
flow_riskoff_w1_q10_ma20,validation,stress,flow_riskoff_w1_q10_ma20,flow_riskoff,1.0,20.0,0.1,,price_trend_ma20,-0.2282536898275026,-0.2282536898275026,-0.866725016469685,-0.2794604161528915,-0.8167657265014092,-0.25892583014656423,-0.25892583014656423,-1.022749054693295,47.0,47,0.44931506849315067,365
flow_riskoff_w1_q20_ma20,development,base,flow_riskoff_w1_q20_ma20,flow_riskoff,1.0,20.0,0.2,,price_trend_ma20,-0.07045840054336716,-0.08728321368911152,-0.0842818437016459,-0.29131454431132064,-0.2996184550120989,-0.10612558999368682,-0.13084820685761844,-0.22292598540444747,41.25,33,0.5034246575342466,292
flow_riskoff_w1_q20_ma20,validation,base,flow_riskoff_w1_q20_ma20,flow_riskoff,1.0,20.0,0.2,,price_trend_ma20,-0.14619951919224639,-0.14619951919224639,-0.5012728064822335,-0.278894708370387,-0.5242104450332047,-0.18012374039644374,-0.18012374039644374,-0.6622308606331697,43.0,43,0.4301369863013699,365
flow_riskoff_w1_q20_ma20,development,stress,flow_riskoff_w1_q20_ma20,flow_riskoff,1.0,20.0,0.2,,price_trend_ma20,-0.11537489536038492,-0.14207549070871073,-0.2597818420203095,-0.3061254925639163,-0.4641086553059498,-0.14932427738481957,-0.18303199537804193,-0.39840508189124263,41.25,33,0.5034246575342466,292
flow_riskoff_w1_q20_ma20,validation,stress,flow_riskoff_w1_q20_ma20,flow_riskoff,1.0,20.0,0.2,,price_trend_ma20,-0.19980327380077,-0.19980327380077,-0.7540036241276088,-0.29514705091171456,-0.6769617828928803,-0.23160324251803333,-0.23160324251803333,-0.9142333852033356,43.0,43,0.4301369863013699,365
flow_riskoff_w1_q30_ma20,development,base,flow_riskoff_w1_q30_ma20,flow_riskoff,1.0,20.0,0.3,,price_trend_ma20,-0.008977982037507548,-0.011209854766995986,0.13636025750232478,-0.23403313681672144,-0.04789857931859781,-0.04699487517791645,-0.058394373153157875,-0.006526282261986358,46.25,37,0.4691780821917808,292
flow_riskoff_w1_q30_ma20,validation,base,flow_riskoff_w1_q30_ma20,flow_riskoff,1.0,20.0,0.3,,price_trend_ma20,-0.12115209247331082,-0.12115209247331082,-0.41201180690447825,-0.2688217094401145,-0.4506782310314112,-0.15606870475561385,-0.15606870475561385,-0.5794693443854991,49.0,49,0.40273972602739727,365
flow_riskoff_w1_q30_ma20,development,stress,flow_riskoff_w1_q30_ma20,flow_riskoff,1.0,20.0,0.3,,price_trend_ma20,-0.06257160821116536,-0.0775929183908387,-0.06638533336541282,-0.25006076586664316,-0.3102962518807082,-0.09853927498002724,-0.12161782800398646,-0.20913554981777624,46.25,37,0.4691780821917808,292
flow_riskoff_w1_q30_ma20,validation,stress,flow_riskoff_w1_q30_ma20,flow_riskoff,1.0,20.0,0.3,,price_trend_ma20,-0.1836843650868173,-0.1836843650868173,-0.7125836613813681,-0.2841651398206916,-0.6464000658304614,-0.21612306331989106,-0.21612306331989106,-0.8793101761088894,49.0,49,0.40273972602739727,365
flow_confirm_w1_ma50,development,base,flow_confirm_w1_ma50,flow_confirm,1.0,50.0,,,price_trend_ma50,-0.12683716932246647,-0.15594829760872309,-0.3163589534189728,-0.33251845209243547,-0.46899140973196773,-0.1603481922439869,-0.19624435857109657,-0.4572798397613086,51.25,41,0.4794520547945205,292
flow_confirm_w1_ma50,validation,base,flow_confirm_w1_ma50,flow_confirm,1.0,50.0,,,price_trend_ma50,-0.08272085947185193,-0.08272085947185193,-0.3233391675530881,-0.16412846862569808,-0.5040006780328911,-0.11916037021528714,-0.11916037021528714,-0.522903453444914,42.0,42,0.3561643835616438,365
flow_confirm_w1_ma50,development,stress,flow_confirm_w1_ma50,flow_confirm,1.0,50.0,,,price_trend_ma50,-0.17903108739216633,-0.21853705416560743,-0.5375016527627806,-0.3619860928548909,-0.6037167130981803,-0.21054543039637275,-0.2558526686465705,-0.6782716112417573,51.25,41,0.4794520547945205,292
flow_confirm_w1_ma50,validation,stress,flow_confirm_w1_ma50,flow_confirm,1.0,50.0,,,price_trend_ma50,-0.1388758593955869,-0.1388758593955869,-0.6313798489439677,-0.19388024626386557,-0.7162971064446697,-0.17309051716633483,-0.17309051716633483,-0.8302395002199597,42.0,42,0.3561643835616438,365
flow_above_mean_w1_ma50,development,base,flow_above_mean_w1_ma50,flow_above_mean,1.0,50.0,,,price_trend_ma50,0.0059657315262444666,0.007462717065727986,0.16811909165938088,-0.2720307452774129,0.027433358895214654,-0.0326198539957443,-0.04060718338418201,-0.0007152281777894909,51.25,41,0.3595890410958904,292
flow_above_mean_w1_ma50,validation,base,flow_above_mean_w1_ma50,flow_above_mean,1.0,50.0,,,price_trend_ma50,-0.047257338993733966,-0.047257338993733966,-0.14305755728274872,-0.16821030075332544,-0.2809420040395458,-0.08510176880418885,-0.08510176880418885,-0.34620315146462416,48.0,48,0.3041095890410959,365
flow_above_mean_w1_ma50,development,stress,flow_above_mean_w1_ma50,flow_above_mean,1.0,50.0,,,price_trend_ma50,-0.05404972630261318,-0.06709937507524066,-0.0974106879863622,-0.2978212020972232,-0.22530086710662123,-0.0903406722777359,-0.11162061634235887,-0.2662152217008123,51.25,41,0.3595890410958904,292
flow_above_mean_w1_ma50,validation,stress,flow_above_mean_w1_ma50,flow_above_mean,1.0,50.0,,,price_trend_ma50,-0.11370640133341936,-0.11370640133341936,-0.5006111474938497,-0.18316446044788415,-0.6207885583009827,-0.14891842505695307,-0.14891842505695307,-0.7023809868938837,48.0,48,0.3041095890410959,365
flow_riskoff_w1_q10_ma50,development,base,flow_riskoff_w1_q10_ma50,flow_riskoff,1.0,50.0,0.1,,price_trend_ma50,-0.02862063587228436,-0.03564687664560573,0.08429938401296533,-0.2645866851427313,-0.13472664592466554,-0.0658883359709459,-0.08167058841667207,-0.04857586694344783,38.75,31,0.5684931506849316,292
flow_riskoff_w1_q10_ma50,validation,base,flow_riskoff_w1_q10_ma50,flow_riskoff,1.0,50.0,0.1,,price_trend_ma50,-0.010160402696994586,-0.010160402696994586,0.07473733042368724,-0.16727436375744387,-0.06074094361361718,-0.04947441634530825,-0.04947441634530825,-0.09627927804298615,36.0,36,0.4301369863013699,365
flow_riskoff_w1_q10_ma50,development,stress,flow_riskoff_w1_q10_ma50,flow_riskoff,1.0,50.0,0.1,,price_trend_ma50,-0.07280792897120236,-0.09016605408979805,-0.07367926785003018,-0.2852860459991836,-0.3160549047325507,-0.10838574702381598,-0.1335943955873965,-0.20648263671034467,38.75,31,0.5684931506849316,292
flow_riskoff_w1_q10_ma50,validation,stress,flow_riskoff_w1_q10_ma50,flow_riskoff,1.0,50.0,0.1,,price_trend_ma50,-0.062375778614709665,-0.062375778614709665,-0.15266026816152384,-0.18167294066838324,-0.3433410522515145,-0.09962144660265304,-0.09962144660265304,-0.3231217085967422,36.0,36,0.4301369863013699,365
flow_riskoff_w1_q20_ma50,development,base,flow_riskoff_w1_q20_ma50,flow_riskoff,1.0,50.0,0.2,,price_trend_ma50,-0.09850049193840626,-0.12157059006755966,-0.1719182607357635,-0.3118012087534583,-0.3898977510497264,-0.13309571389432684,-0.16350386681701756,-0.3054249436925571,43.75,35,0.5376712328767124,292
flow_riskoff_w1_q20_ma50,validation,base,flow_riskoff_w1_q20_ma50,flow_riskoff,1.0,50.0,0.2,,price_trend_ma50,-0.009768796792394618,-0.009768796792394618,0.0754819790356365,-0.16727436375744342,-0.058399844261610136,-0.04909828644936998,-0.04909828644936998,-0.0965352385870086,36.0,36,0.41643835616438357,365
flow_riskoff_w1_q20_ma50,development,stress,flow_riskoff_w1_q20_ma50,flow_riskoff,1.0,50.0,0.2,,price_trend_ma50,-0.14462992132772845,-0.17739268355002114,-0.3512005549257739,-0.3381521779936706,-0.5245942362475083,-0.17746064785644078,-0.21666802234725147,-0.4847054004235436,43.75,35,0.5376712328767124,292
flow_riskoff_w1_q20_ma50,validation,stress,flow_riskoff_w1_q20_ma50,flow_riskoff,1.0,50.0,0.2,,price_trend_ma50,-0.06201645412625989,-0.06201645412625989,-0.15320492175808828,-0.18167294066838313,-0.341363187594688,-0.09927633226456622,-0.09927633226456622,-0.3246165158083641,36.0,36,0.41643835616438357,365
flow_riskoff_w1_q30_ma50,development,base,flow_riskoff_w1_q30_ma50,flow_riskoff,1.0,50.0,0.3,,price_trend_ma50,-0.07472437187678871,-0.09251615248496459,-0.11660253902078155,-0.2873042247742916,-0.32201459117994513,-0.1102279539445109,-0.13583147002879603,-0.26030882292507473,43.75,35,0.4794520547945205,292
flow_riskoff_w1_q30_ma50,validation,base,flow_riskoff_w1_q30_ma50,flow_riskoff,1.0,50.0,0.3,,price_trend_ma50,0.03584701981241656,0.03584701981241656,0.2697429694681797,-0.16171937151782356,0.22166187931583542,-0.005288999823539364,-0.005288999823539364,0.08483503409854498,40.0,40,0.3780821917808219,365
flow_riskoff_w1_q30_ma50,development,stress,flow_riskoff_w1_q30_ma50,flow_riskoff,1.0,50.0,0.3,,price_trend_ma50,-0.12205838361622301,-0.15017002560503057,-0.30959442369986606,-0.3145781400994029,-0.4773695513540091,-0.15575158696924818,-0.1907404816629893,-0.4533055037452952,43.75,35,0.4794520547945205,292
flow_riskoff_w1_q30_ma50,validation,stress,flow_riskoff_w1_q30_ma50,flow_riskoff,1.0,50.0,0.3,,price_trend_ma50,-0.02462881858058008,-0.02462881858058008,-0.004035150985365013,-0.17305415544315883,-0.14231856217211517,-0.06336955994627858,-0.06336955994627858,-0.1883690053757385,40.0,40,0.3780821917808219,365
flow_confirm_w1_ma100,development,base,flow_confirm_w1_ma100,flow_confirm,1.0,100.0,,,price_trend_ma100,-0.18551988581594525,-0.22625009865694778,-0.5741106645939366,-0.382001172764319,-0.5922759268504549,-0.21678698813878816,-0.2631995753788058,-0.7161021691731255,61.25,49,0.4931506849315068,292
flow_confirm_w1_ma100,validation,base,flow_confirm_w1_ma100,flow_confirm,1.0,100.0,,,price_trend_ma100,-0.07280012651951462,-0.07280012651951462,-0.22726270750809124,-0.1834021814705431,-0.39694253326647216,-0.10963309838987756,-0.10963309838987756,-0.4089495172178182,48.0,48,0.39452054794520547,365
flow_confirm_w1_ma100,development,stress,flow_confirm_w1_ma100,flow_confirm,1.0,100.0,,,price_trend_ma100,-0.24337248969191883,-0.2943283670041129,-0.8401106263366012,-0.41460692650979625,-0.7098973707019306,-0.2724258710129467,-0.32803514371118303,-0.981917520361179,61.25,49,0.4931506849315068,292
flow_confirm_w1_ma100,validation,stress,flow_confirm_w1_ma100,flow_confirm,1.0,100.0,,,price_trend_ma100,-0.1373902924220911,-0.1373902924220911,-0.5481402955443384,-0.21711830876470573,-0.6327899899542003,-0.17166425653481965,-0.17166425653481965,-0.7291806655995495,48.0,48,0.39452054794520547,365
flow_above_mean_w1_ma100,development,base,flow_above_mean_w1_ma100,flow_above_mean,1.0,100.0,,,price_trend_ma100,0.052102054345724236,0.06554632548346473,0.3629673426074072,-0.2080829890382494,0.31500088395700687,0.01175252634647972,0.01471217639067901,0.19096180039876698,53.75,43,0.363013698630137,292
flow_above_mean_w1_ma100,validation,base,flow_above_mean_w1_ma100,flow_above_mean,1.0,100.0,,,price_trend_ma100,-0.09930492768272037,-0.09930492768272037,-0.45963646267978775,-0.16821030075332555,-0.5903617509628469,-0.13508735203415623,-0.13508735203415623,-0.6744218705592349,46.0,46,0.29863013698630136,365
flow_above_mean_w1_ma100,development,stress,flow_above_mean_w1_ma100,flow_above_mean,1.0,100.0,,,price_trend_ma100,-0.013603044620349225,-0.016974793918758446,0.0792756789805046,-0.2338280327758795,-0.0725952047632737,-0.05144072509028208,-0.06388200536476174,-0.09274101758222406,53.75,43,0.363013698630137,292
flow_above_mean_w1_ma100,validation,stress,flow_above_mean_w1_ma100,flow_above_mean,1.0,100.0,,,price_trend_ma100,-0.15953034593614857,-0.15953034593614857,-0.8213955978962799,-0.19572204822962902,-0.8150862275311013,-0.19292654684559996,-0.19292654684559996,-1.0351342186241956,46.0,46,0.29863013698630136,365
flow_riskoff_w1_q10_ma100,development,base,flow_riskoff_w1_q10_ma100,flow_riskoff,1.0,100.0,0.1,,price_trend_ma100,-0.15588554515156683,-0.19090098653069965,-0.3614730407229545,-0.3675733586896045,-0.519354795492415,-0.18828783323606446,-0.229535612373152,-0.4889293691009538,48.75,39,0.6232876712328768,292
flow_riskoff_w1_q10_ma100,validation,base,flow_riskoff_w1_q10_ma100,flow_riskoff,1.0,100.0,0.1,,price_trend_ma100,-0.06799304122778549,-0.06799304122778549,-0.15609338393329913,-0.1961232573926578,-0.3466852536089426,-0.1050167095653265,-0.1050167095653265,-0.31779622877724234,36.0,36,0.4876712328767123,365
flow_riskoff_w1_q10_ma100,development,stress,flow_riskoff_w1_q10_ma100,flow_riskoff,1.0,100.0,0.1,,price_trend_ma100,-0.20391428840365022,-0.24803126095268446,-0.5519669901973384,-0.3927205499741463,-0.6315718924538402,-0.2344789241662264,-0.2839449039460268,-0.6793601572658199,48.75,39,0.6232876712328768,292
flow_riskoff_w1_q10_ma100,validation,stress,flow_riskoff_w1_q10_ma100,flow_riskoff,1.0,100.0,0.1,,price_trend_ma100,-0.11713715529639313,-0.11713715529639313,-0.3706881464530241,-0.21169152799881996,-0.5533388908083562,-0.15221380823224617,-0.15221380823224617,-0.5320043035121301,36.0,36,0.4876712328767123,365
flow_riskoff_w1_q20_ma100,development,base,flow_riskoff_w1_q20_ma100,flow_riskoff,1.0,100.0,0.2,,price_trend_ma100,-0.1738723276632994,-0.212394097544081,-0.4574981432668363,-0.37588907507492075,-0.5650446145628133,-0.20558589211487344,-0.25000445243382063,-0.5890156744761958,53.75,43,0.5684931506849316,292
flow_riskoff_w1_q20_ma100,validation,base,flow_riskoff_w1_q20_ma100,flow_riskoff,1.0,100.0,0.2,,price_trend_ma100,-0.12287751767707156,-0.12287751767707156,-0.41474523148455356,-0.20486180865275894,-0.599806857535604,-0.15772668152544878,-0.15772668152544878,-0.5806133885519856,40.0,40,0.4547945205479452,365
flow_riskoff_w1_q20_ma100,development,stress,flow_riskoff_w1_q20_ma100,flow_riskoff,1.0,100.0,0.2,,price_trend_ma100,-0.22555495728413288,-0.27349558946844843,-0.6742267484676965,-0.40699152847212605,-0.671993322551871,-0.2552910342620187,-0.3081957462462611,-0.8056794621179243,53.75,43,0.5684931506849316,292
flow_riskoff_w1_q20_ma100,validation,stress,flow_riskoff_w1_q20_ma100,flow_riskoff,1.0,100.0,0.2,,price_trend_ma100,-0.17414362625966084,-0.17414362625966084,-0.6581971675862915,-0.23471033804030783,-0.7419512396158469,-0.20696138016487198,-0.20696138016487198,-0.8235251380668107,40.0,40,0.4547945205479452,365
flow_riskoff_w1_q30_ma100,development,base,flow_riskoff_w1_q30_ma100,flow_riskoff,1.0,100.0,0.3,,price_trend_ma100,-0.09395461146770079,-0.11603016974287117,-0.1949728211263173,-0.307298453818752,-0.3775813652850562,-0.1287234858731755,-0.1582269655479327,-0.3389787350753651,51.25,41,0.5,292
flow_riskoff_w1_q30_ma100,validation,base,flow_riskoff_w1_q30_ma100,flow_riskoff,1.0,100.0,0.3,,price_trend_ma100,-0.001139015250300135,-0.001139015250300135,0.10683837943537633,-0.16362139508237072,-0.006961285531924042,-0.04081062914852274,-0.04081062914852274,-0.0737744735896134,40.0,40,0.4,365
flow_riskoff_w1_q30_ma100,development,stress,flow_riskoff_w1_q30_ma100,flow_riskoff,1.0,100.0,0.3,,price_trend_ma100,-0.14797272872246647,-0.18140918073611323,-0.4217586386201182,-0.33777155824941507,-0.5370765427270174,-0.18067539564039714,-0.2204930419035528,-0.5658409428589746,51.25,41,0.5,292
flow_riskoff_w1_q30_ma100,validation,stress,flow_riskoff_w1_q30_ma100,flow_riskoff,1.0,100.0,0.3,,price_trend_ma100,-0.05940614396392041,-0.05940614396392041,-0.1603004088948377,-0.17728829682701996,-0.3350821516542794,-0.09676974372751135,-0.09676974372751135,-0.3405861544575608,40.0,40,0.4,365
flow_sign_w3,development,base,flow_sign_w3,flow_sign,3.0,,,,buy_hold,0.09248137378952737,0.11690838547605664,0.47093119280253876,-0.23717461241489068,0.49292116169477806,0.050581441603862576,0.06362161855893911,0.3554100398981493,45.0,36,0.6575342465753424,292
flow_sign_w3,validation,base,flow_sign_w3,flow_sign,3.0,,,,buy_hold,-0.14268134955438805,-0.14268134955438805,-0.38617618738050874,-0.2510658687078967,-0.568302455003914,-0.17674509683730155,-0.17674509683730155,-0.5260089178298643,45.0,45,0.6027397260273972,365
flow_sign_w3,development,stress,flow_sign_w3,flow_sign,3.0,,,,buy_hold,0.03488232615848852,0.0437913959124947,0.3110473907733243,-0.25546837253442867,0.17141611495017087,-0.0048157941232563894,-0.0060161145519073145,0.1956683467790875,45.0,36,0.6575342465753424,292
flow_sign_w3,validation,stress,flow_sign_w3,flow_sign,3.0,,,,buy_hold,-0.19868549180400863,-0.19868549180400863,-0.6190273759231124,-0.27334032364393146,-0.7268795513055277,-0.2305297676525302,-0.2305297676525302,-0.758854492205076,45.0,45,0.6027397260273972,365
flow_confirm_w3_ma20,development,base,flow_confirm_w3_ma20,flow_confirm,3.0,20.0,,,price_trend_ma20,0.039255801529266554,0.04930821265265872,0.31106119195362475,-0.23299704571744861,0.2116259135425001,-0.0006051460672037434,-0.00075637535632056,0.17189806336762667,33.75,27,0.476027397260274,292
flow_confirm_w3_ma20,validation,base,flow_confirm_w3_ma20,flow_confirm,3.0,20.0,,,price_trend_ma20,-0.06843713612011282,-0.06843713612011282,-0.2218461453453814,-0.18470175324611682,-0.3705278099278229,-0.10544111729708594,-0.10544111729708594,-0.4101767345406054,36.0,36,0.3835616438356164,365
flow_confirm_w3_ma20,development,stress,flow_confirm_w3_ma20,flow_confirm,3.0,20.0,,,price_trend_ma20,-0.0019853425791515056,-0.002481062045313287,0.1669480628264205,-0.23988877097060268,-0.01034255182214148,-0.04026962199199324,-0.050081048997974054,0.027777058101432203,33.75,27,0.476027397260274,292
flow_confirm_w3_ma20,validation,stress,flow_confirm_w3_ma20,flow_confirm,3.0,20.0,,,price_trend_ma20,-0.11743821737222548,-0.11743821737222548,-0.4726379813615619,-0.19800550468116518,-0.5931058207766914,-0.15250086672359386,-0.15250086672359386,-0.6609145731925379,36.0,36,0.3835616438356164,365
flow_above_mean_w3_ma20,development,base,flow_above_mean_w3_ma20,flow_above_mean,3.0,20.0,,,price_trend_ma20,0.032102209002627724,0.04028751050718671,0.2821644689787344,-0.20328945785846342,0.19817806064117774,-0.0074835302955429395,-0.009345645940428415,0.1313744052856906,31.25,25,0.3767123287671233,292
flow_above_mean_w3_ma20,validation,base,flow_above_mean_w3_ma20,flow_above_mean,3.0,20.0,,,price_trend_ma20,0.09586903435620098,0.09586903435620098,0.557178016729551,-0.11947077339945777,0.802447591392558,0.052357204795464796,0.052357204795464796,0.3546422593105289,28.0,28,0.3013698630136986,365
flow_above_mean_w3_ma20,development,stress,flow_above_mean_w3_ma20,flow_above_mean,3.0,20.0,,,price_trend_ma20,-0.005697129218158237,-0.007116332831253125,0.13788673075326924,-0.21399836245124604,-0.03325414619877942,-0.04383777197371397,-0.0544935859806388,-0.013256874467250549,31.25,25,0.3767123287671233,292
flow_above_mean_w3_ma20,validation,stress,flow_above_mean_w3_ma20,flow_above_mean,3.0,20.0,,,price_trend_ma20,0.0506150822953535,0.0506150822953535,0.34571452112626505,-0.13004373060746854,0.3892158588416151,0.008895259555389945,0.008895259555389945,0.14406360108683683,28.0,28,0.3013698630136986,365
flow_riskoff_w3_q10_ma20,development,base,flow_riskoff_w3_q10_ma20,flow_riskoff,3.0,20.0,0.1,,price_trend_ma20,-0.05179533412990478,-0.06431943241610372,-0.008925127933583653,-0.29239613949719123,-0.21997360336804847,-0.08817646707923876,-0.10897785951725769,-0.14570637586955174,38.75,31,0.523972602739726,292
flow_riskoff_w3_q10_ma20,validation,base,flow_riskoff_w3_q10_ma20,flow_riskoff,3.0,20.0,0.1,,price_trend_ma20,0.004161395779912258,0.004161395779912258,0.13683290440062768,-0.17129885609081286,0.02429319071287974,-0.0357187166868812,-0.0357187166868812,-0.03191093756501014,39.0,39,0.4383561643835616,365
flow_riskoff_w3_q10_ma20,development,stress,flow_riskoff_w3_q10_ma20,flow_riskoff,3.0,20.0,0.1,,price_trend_ma20,-0.0949808157569364,-0.11728149387195785,-0.17142534159697753,-0.307207936781034,-0.38176583294314953,-0.1297104432256484,-0.1594187175364894,-0.30806702685028425,38.75,31,0.523972602739726,292
flow_riskoff_w3_q10_ma20,validation,stress,flow_riskoff_w3_q10_ma20,flow_riskoff,3.0,20.0,0.1,,price_trend_ma20,-0.052948813894124536,-0.052948813894124536,-0.10669585901494379,-0.1876700968883125,-0.28213772344155497,-0.09056671463322286,-0.09056671463322286,-0.2753238569669,39.0,39,0.4383561643835616,365
flow_riskoff_w3_q20_ma20,development,base,flow_riskoff_w3_q20_ma20,flow_riskoff,3.0,20.0,0.2,,price_trend_ma20,0.019608554317080973,0.02457047829479264,0.24346966004190632,-0.22439060507984465,0.10949869441302926,-0.01950141012439277,-0.0243170477947644,0.10474133096148984,33.75,27,0.4897260273972603,292
flow_riskoff_w3_q20_ma20,validation,base,flow_riskoff_w3_q20_ma20,flow_riskoff,3.0,20.0,0.2,,price_trend_ma20,-0.045761724394803416,-0.045761724394803416,-0.08367577402491541,-0.1806921843377125,-0.25325790687922095,-0.08366433652446104,-0.08366433652446104,-0.2568933225829615,37.0,37,0.41643835616438357,365
flow_riskoff_w3_q20_ma20,development,stress,flow_riskoff_w3_q20_ma20,flow_riskoff,3.0,20.0,0.2,,price_trend_ma20,-0.020877771591682803,-0.02602874926669041,0.09977585511557371,-0.23598213493015763,-0.11029966007551377,-0.05843983072669112,-0.07250815899838459,-0.03892989418441865,33.75,27,0.4897260273972603,292
flow_riskoff_w3_q20_ma20,validation,stress,flow_riskoff_w3_q20_ma20,flow_riskoff,3.0,20.0,0.2,,price_trend_ma20,-0.09744703787225473,-0.09744703787225473,-0.3199308331367004,-0.19783071722884915,-0.4925778930454399,-0.13330207973153807,-0.13330207973153807,-0.49262908401084204,37.0,37,0.41643835616438357,365
flow_riskoff_w3_q30_ma20,development,base,flow_riskoff_w3_q30_ma20,flow_riskoff,3.0,20.0,0.3,,price_trend_ma20,0.04972825038697959,0.06254200154036593,0.34675053088464836,-0.22434352474093466,0.278777832400501,0.009467087857709666,0.011847830838203288,0.20745980472369424,33.75,27,0.4726027397260274,292
flow_riskoff_w3_q30_ma20,validation,base,flow_riskoff_w3_q30_ma20,flow_riskoff,3.0,20.0,0.3,,price_trend_ma20,0.008998425281079081,0.008998425281079081,0.15391355020146327,-0.17892067645891951,0.05029281947268478,-0.031072951980429253,-0.031072951980429253,-0.0213247240433995,35.0,35,0.4,365
